gcc_ratio,graph_id,graph_type,method,remove_ratio,removed_edges,split
0.0782608695652174,football,real,Expanded oracle top-5 h1,0.5285481239804242,324,real_external_test
0.0782608695652174,football,real,Expanded oracle top-5 h1,0.5301794453507341,325,real_external_test
0.0782608695652174,football,real,Expanded oracle top-5 h1,0.531810766721044,326,real_external_test
0.0782608695652174,football,real,Expanded oracle top-5 h1,0.533442088091354,327,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5350734094616639,328,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5367047308319739,329,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5383360522022839,330,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5399673735725938,331,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5415986949429038,332,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5432300163132137,333,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5448613376835236,334,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5464926590538336,335,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5481239804241436,336,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5497553017944535,337,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5513866231647635,338,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5530179445350734,339,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5546492659053833,340,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5562805872756933,341,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5579119086460033,342,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5595432300163132,343,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5611745513866232,344,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5628058727569332,345,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.564437194127243,346,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.566068515497553,347,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.567699836867863,348,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5693311582381729,349,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5709624796084829,350,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5725938009787929,351,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5742251223491027,352,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5758564437194127,353,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5774877650897227,354,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5791190864600326,355,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5807504078303426,356,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5823817292006526,357,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5840130505709625,358,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5856443719412724,359,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5872756933115824,360,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5889070146818923,361,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5905383360522023,362,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5921696574225123,363,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5938009787928222,364,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5954323001631321,365,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.5970636215334421,366,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.598694942903752,367,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.600326264274062,368,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.601957585644372,369,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.6035889070146819,370,real_external_test
0.06956521739130435,football,real,Expanded oracle top-5 h1,0.6052202283849919,371,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6068515497553018,372,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6084828711256117,373,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6101141924959217,374,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6117455138662317,375,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6133768352365416,376,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6150081566068516,377,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6166394779771615,378,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6182707993474714,379,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6199021207177814,380,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6215334420880914,381,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6231647634584013,382,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6247960848287113,383,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6264274061990212,384,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6280587275693311,385,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6296900489396411,386,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6313213703099511,387,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.632952691680261,388,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.634584013050571,389,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.636215334420881,390,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6378466557911908,391,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6394779771615008,392,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6411092985318108,393,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6427406199021207,394,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6443719412724307,395,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6460032626427407,396,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6476345840130505,397,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6492659053833605,398,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6508972267536705,399,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6525285481239804,400,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6541598694942904,401,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6557911908646004,402,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6574225122349103,403,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6590538336052202,404,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6606851549755302,405,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6623164763458401,406,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6639477977161501,407,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6655791190864601,408,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.66721044045677,409,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6688417618270799,410,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6704730831973899,411,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6721044045676998,412,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6737357259380098,413,real_external_test
0.06086956521739131,football,real,Expanded oracle top-5 h1,0.6753670473083198,414,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6769983686786297,415,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6786296900489397,416,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6802610114192496,417,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6818923327895595,418,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6835236541598695,419,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6851549755301795,420,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6867862969004894,421,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6884176182707994,422,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6900489396411092,423,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6916802610114192,424,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6933115823817292,425,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6949429037520392,426,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6965742251223491,427,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6982055464926591,428,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.6998368678629691,429,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7014681892332789,430,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7030995106035889,431,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7047308319738989,432,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7063621533442088,433,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7079934747145188,434,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7096247960848288,435,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7112561174551386,436,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7128874388254486,437,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7145187601957586,438,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7161500815660685,439,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7177814029363785,440,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7194127243066885,441,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7210440456769984,442,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7226753670473083,443,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7243066884176182,444,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7259380097879282,445,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7275693311582382,446,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7292006525285482,447,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7308319738988581,448,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.732463295269168,449,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.734094616639478,450,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7357259380097879,451,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7373572593800979,452,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7389885807504079,453,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7406199021207178,454,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7422512234910277,455,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7438825448613376,456,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7455138662316476,457,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7471451876019576,458,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7487765089722676,459,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7504078303425775,460,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7520391517128875,461,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7536704730831973,462,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7553017944535073,463,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7569331158238173,464,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7585644371941273,465,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7601957585644372,466,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.7618270799347472,467,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.763458401305057,468,real_external_test
0.05217391304347826,football,real,Expanded oracle top-5 h1,0.765089722675367,469,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.766721044045677,470,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.768352365415987,471,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7699836867862969,472,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7716150081566069,473,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7732463295269169,474,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7748776508972267,475,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7765089722675367,476,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7781402936378466,477,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7797716150081566,478,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7814029363784666,479,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7830342577487766,480,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7846655791190864,481,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7862969004893964,482,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7879282218597063,483,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7895595432300163,484,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7911908646003263,485,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7928221859706363,486,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7944535073409462,487,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.7960848287112561,488,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.797716150081566,489,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.799347471451876,490,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.800978792822186,491,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.802610114192496,492,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8042414355628059,493,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8058727569331158,494,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8075040783034257,495,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8091353996737357,496,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8107667210440457,497,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8123980424143556,498,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8140293637846656,499,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8156606851549756,500,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8172920065252854,501,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8189233278955954,502,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8205546492659054,503,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8221859706362153,504,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8238172920065253,505,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8254486133768353,506,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8270799347471451,507,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8287112561174551,508,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8303425774877651,509,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.831973898858075,510,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.833605220228385,511,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.835236541598695,512,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8368678629690048,513,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8384991843393148,514,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8401305057096248,515,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8417618270799347,516,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8433931484502447,517,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8450244698205547,518,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8466557911908646,519,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8482871125611745,520,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8499184339314845,521,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8515497553017944,522,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8531810766721044,523,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8548123980424144,524,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8564437194127243,525,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8580750407830342,526,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8597063621533442,527,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8613376835236541,528,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8629690048939641,529,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8646003262642741,530,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.866231647634584,531,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.867862969004894,532,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8694942903752039,533,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8711256117455138,534,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8727569331158238,535,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8743882544861338,536,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8760195758564437,537,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8776508972267537,538,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8792822185970636,539,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8809135399673735,540,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8825448613376835,541,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8841761827079935,542,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8858075040783034,543,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8874388254486134,544,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8890701468189234,545,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8907014681892332,546,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8923327895595432,547,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8939641109298532,548,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8955954323001631,549,real_external_test
0.043478260869565216,football,real,Expanded oracle top-5 h1,0.8972267536704731,550,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.8988580750407831,551,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9004893964110929,552,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9021207177814029,553,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9037520391517129,554,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9053833605220228,555,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9070146818923328,556,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9086460032626428,557,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9102773246329527,558,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9119086460032626,559,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9135399673735726,560,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9151712887438825,561,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9168026101141925,562,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9184339314845025,563,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9200652528548124,564,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9216965742251223,565,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9233278955954323,566,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9249592169657422,567,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9265905383360522,568,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9282218597063622,569,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9298531810766721,570,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9314845024469821,571,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.933115823817292,572,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9347471451876019,573,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9363784665579119,574,real_external_test
0.034782608695652174,football,real,Expanded oracle top-5 h1,0.9380097879282219,575,real_external_test
0.02608695652173913,football,real,Expanded oracle top-5 h1,0.9396411092985318,576,real_external_test
0.02608695652173913,football,real,Expanded oracle top-5 h1,0.9412724306688418,577,real_external_test
0.02608695652173913,football,real,Expanded oracle top-5 h1,0.9429037520391517,578,real_external_test
0.02608695652173913,football,real,Expanded oracle top-5 h1,0.9445350734094616,579,real_external_test
0.02608695652173913,football,real,Expanded oracle top-5 h1,0.9461663947797716,580,real_external_test
0.02608695652173913,football,real,Expanded oracle top-5 h1,0.9477977161500816,581,real_external_test
0.02608695652173913,football,real,Expanded oracle top-5 h1,0.9494290375203915,582,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9510603588907015,583,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9526916802610114,584,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9543230016313213,585,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9559543230016313,586,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9575856443719413,587,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9592169657422512,588,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9608482871125612,589,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9624796084828712,590,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.964110929853181,591,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.965742251223491,592,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.967373572593801,593,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9690048939641109,594,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9706362153344209,595,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9722675367047309,596,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9738988580750407,597,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9755301794453507,598,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9771615008156607,599,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9787928221859706,600,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9804241435562806,601,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9820554649265906,602,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9836867862969005,603,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9853181076672104,604,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9869494290375204,605,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9885807504078303,606,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9902120717781403,607,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9918433931484503,608,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9934747145187602,609,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9951060358890701,610,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.9967373572593801,611,real_external_test
0.017391304347826087,football,real,Expanded oracle top-5 h1,0.99836867862969,612,real_external_test
0.008695652173913044,football,real,Expanded oracle top-5 h1,1.0,613,real_external_test
