auc,graph_id,graph_type,method,remove_ratio_gcc_le_0_1,remove_ratio_gcc_le_0_2,remove_ratio_gcc_le_0_5,split
0.046706568266645786,bio_diseasome,real,Oracle strategy selector,0.12457912457912458,0.06228956228956229,0.015151515151515152,real_external_test
0.2776236199201315,bio_diseasome,real,M2 dynamic degree product,0.3543771043771044,0.33080808080808083,0.28535353535353536,real_external_test
0.05500336047816669,bio_diseasome,real,M4 dynamic community internal / pair,0.10185185185185185,0.08080808080808081,0.021885521885521887,real_external_test
0.04676366376947773,bio_diseasome,real,M5 dynamic edge betweenness,0.12373737373737374,0.06228956228956229,0.015151515151515152,real_external_test
0.05058253725889384,bio_diseasome,real,M7 dynamic community size / pair,0.10942760942760943,0.0707070707070707,0.021043771043771045,real_external_test
0.07565235690235692,bio_diseasome,real,M8 dynamic community bridge-degree,0.12962962962962962,0.10437710437710437,0.047979797979797977,real_external_test
0.046125067117775094,ca_netscience,real,Oracle strategy selector,0.09737417943107221,0.04923413566739606,0.009846827133479213,real_external_test
0.3521272726222987,ca_netscience,real,M2 dynamic degree product,0.4617067833698031,0.40919037199124725,0.3052516411378556,real_external_test
0.05045813294227004,ca_netscience,real,M4 dynamic community internal / pair,0.10175054704595186,0.04923413566739606,0.018599562363238512,real_external_test
0.04620301034046754,ca_netscience,real,M5 dynamic edge betweenness,0.09737417943107221,0.04814004376367615,0.009846827133479213,real_external_test
0.04988366252316646,ca_netscience,real,M7 dynamic community size / pair,0.10393873085339168,0.053610503282275714,0.018599562363238512,real_external_test
0.06465245983037246,ca_netscience,real,M8 dynamic community bridge-degree,0.12144420131291028,0.05470459518599562,0.04157549234135667,real_external_test
0.2177317540251082,football,real,Oracle strategy selector,0.4078303425774878,0.2805872756933116,0.1402936378466558,real_external_test
0.8254627987800554,football,real,M2 dynamic degree product,0.8417618270799347,0.8287112561174551,0.8238172920065253,real_external_test
0.24238598482161855,football,real,M4 dynamic community internal / pair,0.3964110929853181,0.2838499184339315,0.16639477977161501,real_external_test
0.2177317540251082,football,real,M5 dynamic edge betweenness,0.4078303425774878,0.2805872756933116,0.1402936378466558,real_external_test
0.24101000070927014,football,real,M7 dynamic community size / pair,0.3964110929853181,0.2805872756933116,0.16639477977161501,real_external_test
0.2410951131285907,football,real,M8 dynamic community bridge-degree,0.3964110929853181,0.2838499184339315,0.16639477977161501,real_external_test
0.23813811218533587,inf_USAir97,real,Oracle strategy selector,0.7017873941674506,0.4261523988711195,0.12558795860771402,real_external_test
0.8158194867900577,inf_USAir97,real,M2 dynamic degree product,0.8419567262464722,0.841486359360301,0.8311382878645344,real_external_test
0.3339470298881321,inf_USAir97,real,M4 dynamic community internal / pair,0.6368767638758231,0.5084666039510819,0.25634995296331137,real_external_test
0.23813952895306534,inf_USAir97,real,M5 dynamic edge betweenness,0.7017873941674506,0.4261523988711195,0.12558795860771402,real_external_test
0.3323985027598635,inf_USAir97,real,M7 dynamic community size / pair,0.6505174035747884,0.5145813734713076,0.23941674506114768,real_external_test
