dataset,dataset_label,graph_id,seed,comparison,left_method,right_method,normalized_auc_left,normalized_auc_right,normalized_auc_diff,gcc_at_5pct_left,gcc_at_5pct_right,gcc_at_5pct_diff,gcc_at_10pct_left,gcc_at_10pct_right,gcc_at_10pct_diff,gcc_at_20pct_left,gcc_at_20pct_right,gcc_at_20pct_diff,gcc_at_40pct_left,gcc_at_40pct_right,gcc_at_40pct_diff,first_positive_drop_step_left,first_positive_drop_step_right,first_positive_drop_step_diff,positive_delta_gcc_rate_left,positive_delta_gcc_rate_right,positive_delta_gcc_rate_diff,conditional_mean_delta_gcc_left,conditional_mean_delta_gcc_right,conditional_mean_delta_gcc_diff,inter_community_ratio_left,inter_community_ratio_right,inter_community_ratio_diff,mean_edge_embeddedness_left,mean_edge_embeddedness_right,mean_edge_embeddedness_diff,mean_common_neighbors_left,mean_common_neighbors_right,mean_common_neighbors_diff,runtime_seconds_left,runtime_seconds_right,runtime_seconds_diff,true_source_traversal_count_left,true_source_traversal_count_right,true_source_traversal_count_diff,candidate_generation_seconds_left,candidate_generation_seconds_right,candidate_generation_seconds_diff,sampled_path_scoring_seconds_left,sampled_path_scoring_seconds_right,sampled_path_scoring_seconds_diff,model_scoring_seconds_left,model_scoring_seconds_right,model_scoring_seconds_diff,louvain_recomputes_left,louvain_recomputes_right,louvain_recomputes_diff,left_better,right_better,tie
realworld_completed,realworld24,web_polblogs,20260513,SASB-matched minus SASB-random,SASB-matched,SASB-random,0.5157642356279502,0.5113346156994352,0.004429619928514983,0.989113530326594,0.989113530326594,0.0,0.9860031104199068,0.9828926905132191,0.0031104199066877003,0.9626749611197511,0.9517884914463453,0.010886469673405896,0.8227060653188181,0.8258164852255054,-0.0031104199066873672,19,17,2,0.0662280701754386,0.0653508771929824,0.0008771929824561986,0.0066122171526268,0.0067009717452795,-8.87545926526994e-05,0.3846491228070175,0.3899122807017544,-0.0052631578947368585,0.1561663931088297,0.1562279626909959,-6.156958216618769e-05,1.317543859649123,1.317543859649123,0.0,163.49179040000308,140.91671229997883,22.575078100024257,57893,57746,147,22.23209319985472,20.704926699661883,1.5271665001928376,42.27394120011013,40.18249919993104,2.091442000179093,0.6101411996060051,0.5632416997977998,0.04689949980820529,699,703,-4,0,1,0
synthetic45,synthetic45,synthetic_test_000,20260513,SASB-structured minus SASB-matched,SASB-structured,SASB-matched,0.6779190945764231,0.6760141192290453,0.0019049753473777686,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,198,200,-2,0.134020618556701,0.1314432989690721,0.0025773195876289123,0.0190914158305462,0.0194657573174197,-0.00037434148687349664,0.3865979381443299,0.3994845360824742,-0.012886597938144284,0.0309707903780068,0.0327319587628865,-0.0017611683848797015,0.0747422680412371,0.0747422680412371,0.0,8.787486300017918,9.858767500001704,-1.0712811999837868,9550,9502,48,1.0071282999124378,1.0207159002602566,-0.013587600347818807,2.267336100223474,2.275263900257414,-0.007927800033940002,0.0484778997488319,0.0482302997843362,0.0002475999644956997,136,137,-1,0,1,0
synthetic45,synthetic45,synthetic_test_000,20260513,SASB-structured minus SASB-random,SASB-structured,SASB-random,0.6779190945764231,0.6855389959659346,-0.007619901389511519,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,198,221,-23,0.134020618556701,0.134020618556701,0.0,0.0190914158305462,0.0190914158305462,0.0,0.3865979381443299,0.3634020618556701,0.023195876288659822,0.0309707903780068,0.0323269513991163,-0.0013561610211095011,0.0747422680412371,0.0747422680412371,0.0,8.787486300017918,8.892982799996389,-0.10549649997847155,9550,9565,-15,1.0071282999124378,0.9959929995820858,0.011135300330352038,2.267336100223474,2.270317799935583,-0.0029816997121088207,0.0484778997488319,0.0478153000876773,0.0006625996611545962,136,137,-1,1,0,0
synthetic45,synthetic45,synthetic_test_000,20260513,SASB-matched minus SASB-random,SASB-matched,SASB-random,0.6760141192290453,0.6855389959659346,-0.009524876736889287,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,200,221,-21,0.1314432989690721,0.134020618556701,-0.0025773195876289123,0.0194657573174197,0.0190914158305462,0.00037434148687349664,0.3994845360824742,0.3634020618556701,0.03608247422680411,0.0327319587628865,0.0323269513991163,0.00040500736377020036,0.0747422680412371,0.0747422680412371,0.0,9.858767500001704,8.892982799996389,0.9657847000053152,9502,9565,-63,1.0207159002602566,0.9959929995820858,0.024722900678170845,2.275263900257414,2.270317799935583,0.004946100321831182,0.0482302997843362,0.0478153000876773,0.00041499969665889647,137,137,0,1,0,0
synthetic45,synthetic45,synthetic_test_001,20260513,SASB-structured minus SASB-matched,SASB-structured,SASB-matched,0.6892976178805998,0.6756862072345848,0.01361141064601501,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,516,496,20,0.0435643564356435,0.0405940594059405,0.0029702970297030007,0.0226147614761476,0.0242695001207437,-0.001654738644596098,0.2861386138613861,0.2871287128712871,-0.000990099009900991,0.2973302687411598,0.300559091623448,-0.003228822882288207,1.204950495049505,1.204950495049505,0.0,30.934040899999676,23.5481187000114,7.385922199988276,25085,24788,297,5.107243400067091,3.465995500038844,1.641247900028247,9.32096680023824,6.260386099107564,3.060580701130676,0.1897760001884307,0.1354488003998994,0.05432719978853129,253,254,-1,0,1,0
synthetic45,synthetic45,synthetic_test_001,20260513,SASB-structured minus SASB-random,SASB-structured,SASB-random,0.6892976178805998,0.662251249877463,0.027046368003136867,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,516,553,-37,0.0435643564356435,0.0445544554455445,-0.000990099009900998,0.0226147614761476,0.0221122112211221,0.0005025502550255016,0.2861386138613861,0.296039603960396,-0.00990099009900991,0.2973302687411598,0.3044130127298444,-0.007082743988684581,1.204950495049505,1.204950495049505,0.0,30.934040899999676,20.73538080000435,10.198660099995326,25085,24711,374,5.107243400067091,3.413488599820994,1.6937548002460971,9.32096680023824,6.225882899714634,3.0950839005236066,0.1897760001884307,0.130846299638506,0.05892970054992469,253,247,6,0,1,0
synthetic45,synthetic45,synthetic_test_001,20260513,SASB-matched minus SASB-random,SASB-matched,SASB-random,0.6756862072345848,0.662251249877463,0.013434957357121857,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,496,553,-57,0.0405940594059405,0.0445544554455445,-0.003960396039603999,0.0242695001207437,0.0221122112211221,0.0021572888996215997,0.2871287128712871,0.296039603960396,-0.008910891089108919,0.300559091623448,0.3044130127298444,-0.003853921106396374,1.204950495049505,1.204950495049505,0.0,23.5481187000114,20.73538080000435,2.8127379000070505,24788,24711,77,3.465995500038844,3.413488599820994,0.052506900217850205,6.260386099107564,6.225882899714634,0.03450319939293056,0.1354488003998994,0.130846299638506,0.004602500761393402,254,247,7,0,1,0
synthetic45,synthetic45,synthetic_test_002,20260513,SASB-structured minus SASB-matched,SASB-structured,SASB-matched,0.4143099547511312,0.4765837104072398,-0.0622737556561086,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4823529411764706,0.8352941176470589,-0.35294117647058826,65,68,-3,0.0913461538461538,0.0913461538461538,0.0,0.0520123839009287,0.0520123839009287,0.0,0.4423076923076923,0.4086538461538461,0.0336538461538462,0.0546932234432234,0.0516483516483516,0.003044871794871805,0.0913461538461538,0.0913461538461538,0.0,1.174530299991602,1.4155004999774974,-0.2409701999858953,3662,3849,-187,0.1497639997978694,0.1356257001170888,0.014138299680780592,0.2729800002416596,0.3284686996194068,-0.0554886993777472,0.0081947004073299,0.0080334002850577,0.00016130012227220068,91,91,0,1,0,0
synthetic45,synthetic45,synthetic_test_002,20260513,SASB-structured minus SASB-random,SASB-structured,SASB-random,0.4143099547511312,0.467420814479638,-0.05311085972850682,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4823529411764706,0.6352941176470588,-0.1529411764705882,65,79,-14,0.0913461538461538,0.1009615384615384,-0.009615384615384595,0.0520123839009287,0.0470588235294117,0.004953560371517,0.4423076923076923,0.3942307692307692,0.04807692307692307,0.0546932234432234,0.0550480769230769,-0.0003548534798534994,0.0913461538461538,0.0913461538461538,0.0,1.174530299991602,1.2445439999864902,-0.07001369999488816,3662,3839,-177,0.1497639997978694,0.1365104999858886,0.01325349981198079,0.2729800002416596,0.2961146997695323,-0.023134699527872726,0.0081947004073299,0.0076938000274822,0.0005009003798476996,91,90,1,1,0,0
synthetic45,synthetic45,synthetic_test_002,20260513,SASB-matched minus SASB-random,SASB-matched,SASB-random,0.4765837104072398,0.467420814479638,0.009162895927601777,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8352941176470589,0.6352941176470588,0.20000000000000007,68,79,-11,0.0913461538461538,0.1009615384615384,-0.009615384615384595,0.0520123839009287,0.0470588235294117,0.004953560371517,0.4086538461538461,0.3942307692307692,0.014423076923076872,0.0516483516483516,0.0550480769230769,-0.0033997252747253043,0.0913461538461538,0.0913461538461538,0.0,1.4155004999774974,1.2445439999864902,0.17095649999100715,3849,3839,10,0.1356257001170888,0.1365104999858886,-0.0008847998687998015,0.3284686996194068,0.2961146997695323,0.03235399984987447,0.0080334002850577,0.0076938000274822,0.0003396002575754989,91,90,1,0,1,0
