active_source_count,actual_remove_ratio,checkpoint_step,checkpoint_target_ratio,current_gcc_node_count,dataset_group,exact_m5_score_at_removed,exact_m5_score_mean,graph_id,graph_name,kendall_rank_correlation,method,pearson_score_correlation,precision_at_10pct,precision_at_1pct,precision_at_5pct,recall_at_10pct,recall_at_1pct,recall_at_5pct,removed_node,removed_node_m5_rank,removed_node_m5_rank_percentile,removed_node_m5_top_10pct,removed_node_m5_top_1pct,removed_node_m5_top_5pct,sampled_score_at_removed,sampled_score_mean,seed,source_budget,source_set_hash,spearman_rank_correlation,top_10pct_overlap,top_1pct_overlap,top_5pct_overlap
61,0.10377358490566037,11,0.1,61,synthetic45,685.9190476190474,119.7377049180328,synthetic_test_006,synthetic_test_006,1.0,SASB-N-structured,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31,1,0.0,True,True,True,1371.8380952380949,239.4754098360656,20260516,64,1e7a3cbc03095049,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,1.0,SASB-N-structured,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,103.0,34.125,20260516,64,3910652cc92887a7,0.9999999999999998,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-structured,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260516,64,ebbb89a5b3fbe532,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-structured,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260516,64,b62102ebff07c439,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.9046583288018852,SASB-N-structured,0.9798784453276276,0.9090909090909092,1.0,0.8333333333333334,0.9090909090909092,1.0,0.8333333333333334,81,2,0.009523809523809523,True,True,True,792.694134406335,189.28301886792457,20260517,64,84e1fdb40856beee,0.9854474676778476,0.9090909090909092,1.0,0.8333333333333334
61,0.10377358490566037,11,0.1,61,synthetic45,685.9190476190474,119.7377049180328,synthetic_test_006,synthetic_test_006,1.0,SASB-N-structured,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31,1,0.0,True,True,True,1371.8380952380949,239.4754098360656,20260517,64,1e7a3cbc03095049,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,1.0,SASB-N-structured,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,103.0,34.125,20260517,64,3910652cc92887a7,0.9999999999999998,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-structured,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260517,64,ebbb89a5b3fbe532,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-structured,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260517,64,b62102ebff07c439,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,696.8992252916166,171.2264150943396,synthetic_test_006,synthetic_test_006,0.9284161080330092,SASB-N-random-source,0.9930376467290613,0.9090909090909092,0.5,0.8333333333333334,0.9090909090909092,0.5,0.8333333333333334,25,1,0.0,True,True,True,924.8080525754442,208.0188679245284,20260513,64,83b2211c579b06c2,0.9899681067259108,0.9090909090909092,0.5,0.8333333333333334
59,0.10377358490566037,11,0.1,59,synthetic45,611.9880952380953,119.44067796610169,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94,1,0.0,True,True,True,1223.9761904761906,238.88135593220338,20260513,64,91892565d0f29c49,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,103.0,34.125,20260513,64,6a6157e5eb58ac22,0.9999999999999998,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260513,64,5a7e10940898bdbf,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-random-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260513,64,19bdaba94221f04d,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.8979702938324341,SASB-N-random-source,0.9803678268780658,0.8181818181818182,0.5,0.6666666666666666,0.8181818181818182,0.5,0.6666666666666666,81,2,0.009523809523809523,True,True,True,769.5985588101158,206.04716981132069,20260514,64,3bcbbacd4d4facb6,0.9846937360827256,0.8181818181818182,0.5,0.6666666666666666
56,0.10377358490566037,11,0.1,56,synthetic45,457.55,110.01785714285715,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,82,1,0.0,True,True,True,915.1,220.0357142857143,20260514,64,fd17bc4ac4d6bf0a,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,103.0,34.125,20260514,64,6a6157e5eb58ac22,0.9999999999999998,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260514,64,5a7e10940898bdbf,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-random-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260514,64,19bdaba94221f04d,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,696.8992252916166,171.2264150943396,synthetic_test_006,synthetic_test_006,0.908843798904068,SASB-N-random-source,0.98115728916912,0.8181818181818182,0.5,0.6666666666666666,0.8181818181818182,0.5,0.6666666666666666,25,1,0.0,True,True,True,783.5627895051812,208.27358490566033,20260515,64,5341cad068d98ac2,0.985631626082374,0.8181818181818182,0.5,0.6666666666666666
42,0.10377358490566037,11,0.1,42,synthetic45,451.22619047619065,73.0,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94,1,0.0,True,True,True,902.4523809523813,146.0,20260515,64,064824c124271452,1.0,1.0,1.0,1.0
15,0.19811320754716985,21,0.2,15,synthetic45,32.9,8.6,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49,1,0.0,True,True,True,65.8,17.2,20260515,64,8968c9a5f25a5e2e,0.9999999999999998,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,6.0,3.333333333333333,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28,1,0.0,True,True,True,12.0,6.666666666666668,20260515,64,c1d47067e03dc14e,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-random-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29,1,0.0,True,True,True,0.0,0.0,20260515,64,29980cf16e0a83be,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.8976965903612643,SASB-N-random-source,0.9772246905241916,0.9090909090909092,1.0,0.5,0.9090909090909092,1.0,0.5,81,2,0.009523809523809523,True,True,True,864.6791632663637,206.56603773584908,20260516,64,c396e5d19e564d46,0.9849462992531848,0.9090909090909092,1.0,0.5
56,0.10377358490566037,11,0.1,56,synthetic45,457.55,110.01785714285715,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,82,1,0.0,True,True,True,915.1,220.0357142857143,20260516,64,fd17bc4ac4d6bf0a,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,103.0,34.125,20260516,64,6a6157e5eb58ac22,0.9999999999999998,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260516,64,5a7e10940898bdbf,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-random-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260516,64,19bdaba94221f04d,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.9061083922421608,SASB-N-random-source,0.982130196136559,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,81,2,0.009523809523809523,True,True,True,798.4294218926817,210.066037735849,20260517,64,2ca62003247bbab4,0.9845499102442566,1.0,0.5,0.6666666666666666
45,0.10377358490566037,11,0.1,45,synthetic45,329.6035881850462,69.64444444444446,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,1,0.0,True,True,True,659.2071763700924,139.28888888888892,20260517,64,d9ece4c53320acb4,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,29.83333333333333,10.375,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,92,1,0.0,True,True,True,59.66666666666666,20.75,20260517,64,60ea6e6826142e41,1.0,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260517,64,5a7e10940898bdbf,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-random-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260517,64,19bdaba94221f04d,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.911183614283125,SASB-N-degree-source,0.9825946802603748,0.9090909090909092,0.5,0.6666666666666666,0.9090909090909092,0.5,0.6666666666666666,81,2,0.009523809523809523,True,True,True,771.6492921776254,190.35849056603783,20260513,64,3fd361a56740fb43,0.987645979144396,0.9090909090909092,0.5,0.6666666666666666
45,0.10377358490566037,11,0.1,45,synthetic45,329.6035881850462,69.64444444444446,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,1,0.0,True,True,True,659.2071763700924,139.28888888888892,20260513,64,94f73f35ed9d2064,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,29.83333333333333,10.375,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,92,1,0.0,True,True,True,59.66666666666666,20.75,20260513,64,1d7c652c2898d4b8,1.0,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260513,64,55057e7f3fd8f800,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-degree-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260513,64,e5cdce34815d590c,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.911183614283125,SASB-N-degree-source,0.9825946802603748,0.9090909090909092,0.5,0.6666666666666666,0.9090909090909092,0.5,0.6666666666666666,81,2,0.009523809523809523,True,True,True,771.6492921776254,190.35849056603783,20260514,64,3fd361a56740fb43,0.987645979144396,0.9090909090909092,0.5,0.6666666666666666
45,0.10377358490566037,11,0.1,45,synthetic45,329.6035881850462,69.64444444444446,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,1,0.0,True,True,True,659.2071763700924,139.28888888888892,20260514,64,94f73f35ed9d2064,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,29.83333333333333,10.375,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,92,1,0.0,True,True,True,59.66666666666666,20.75,20260514,64,1d7c652c2898d4b8,1.0,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260514,64,55057e7f3fd8f800,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-degree-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260514,64,e5cdce34815d590c,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.911183614283125,SASB-N-degree-source,0.9825946802603748,0.9090909090909092,0.5,0.6666666666666666,0.9090909090909092,0.5,0.6666666666666666,81,2,0.009523809523809523,True,True,True,771.6492921776254,190.35849056603783,20260515,64,3fd361a56740fb43,0.987645979144396,0.9090909090909092,0.5,0.6666666666666666
45,0.10377358490566037,11,0.1,45,synthetic45,329.6035881850462,69.64444444444446,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,1,0.0,True,True,True,659.2071763700924,139.28888888888892,20260515,64,94f73f35ed9d2064,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,29.83333333333333,10.375,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,92,1,0.0,True,True,True,59.66666666666666,20.75,20260515,64,1d7c652c2898d4b8,1.0,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260515,64,55057e7f3fd8f800,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-degree-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260515,64,e5cdce34815d590c,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.911183614283125,SASB-N-degree-source,0.9825946802603748,0.9090909090909092,0.5,0.6666666666666666,0.9090909090909092,0.5,0.6666666666666666,81,2,0.009523809523809523,True,True,True,771.6492921776254,190.35849056603783,20260516,64,3fd361a56740fb43,0.987645979144396,0.9090909090909092,0.5,0.6666666666666666
45,0.10377358490566037,11,0.1,45,synthetic45,329.6035881850462,69.64444444444446,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,1,0.0,True,True,True,659.2071763700924,139.28888888888892,20260516,64,94f73f35ed9d2064,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,29.83333333333333,10.375,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,92,1,0.0,True,True,True,59.66666666666666,20.75,20260516,64,1d7c652c2898d4b8,1.0,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260516,64,55057e7f3fd8f800,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-degree-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260516,64,e5cdce34815d590c,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.911183614283125,SASB-N-degree-source,0.9825946802603748,0.9090909090909092,0.5,0.6666666666666666,0.9090909090909092,0.5,0.6666666666666666,81,2,0.009523809523809523,True,True,True,771.6492921776254,190.35849056603783,20260517,64,3fd361a56740fb43,0.987645979144396,0.9090909090909092,0.5,0.6666666666666666
45,0.10377358490566037,11,0.1,45,synthetic45,329.6035881850462,69.64444444444446,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,1,0.0,True,True,True,659.2071763700924,139.28888888888892,20260517,64,94f73f35ed9d2064,1.0,1.0,1.0,1.0
16,0.19811320754716985,21,0.2,16,synthetic45,29.83333333333333,10.375,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,92,1,0.0,True,True,True,59.66666666666666,20.75,20260517,64,1d7c652c2898d4b8,1.0,1.0,1.0,1.0
6,0.3018867924528302,32,0.3,6,synthetic45,8.0,2.6666666666666665,synthetic_test_006,synthetic_test_006,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,1,0.0,True,True,True,16.0,5.333333333333333,20260517,64,55057e7f3fd8f800,1.0,1.0,1.0,1.0
2,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-degree-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260517,64,e5cdce34815d590c,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.9046583288018852,SASB-N-frozen-source,0.9798784453276276,0.9090909090909092,1.0,0.8333333333333334,0.9090909090909092,1.0,0.8333333333333334,81,2,0.009523809523809523,True,True,True,792.694134406335,189.28301886792457,20260513,64,1fc79a53e01788d4,0.9854474676778476,0.9090909090909092,1.0,0.8333333333333334
30,0.10377358490566037,11,0.1,56,synthetic45,418.79108309990687,110.01785714285715,synthetic_test_006,synthetic_test_006,0.8763417930448241,SASB-N-frozen-source,0.9772242600150738,0.8333333333333334,0.0,0.3333333333333333,0.8333333333333334,0.0,0.3333333333333333,63,3,0.03636363636363636,True,False,True,445.9547619047619,104.80357142857142,20260513,64,1fc79a53e01788d4,0.9742042678847276,0.8333333333333334,0.0,0.3333333333333333
12,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,0.862421616015649,SASB-N-frozen-source,0.9767831105577132,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,80.0,25.625,20260513,64,1fc79a53e01788d4,0.943855411422506,1.0,1.0,1.0
3,0.3018867924528302,32,0.3,7,synthetic45,11.0,3.571428571428572,synthetic_test_006,synthetic_test_006,0.966091783079296,SASB-N-frozen-source,0.9650828616972056,1.0,1.0,1.0,1.0,1.0,1.0,85,1,0.0,True,True,True,8.0,2.8571428571428568,20260513,64,1fc79a53e01788d4,0.9890707100936804,1.0,1.0,1.0
0,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-frozen-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260513,64,1fc79a53e01788d4,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.9046583288018852,SASB-N-frozen-source,0.9798784453276276,0.9090909090909092,1.0,0.8333333333333334,0.9090909090909092,1.0,0.8333333333333334,81,2,0.009523809523809523,True,True,True,792.694134406335,189.28301886792457,20260514,64,1fc79a53e01788d4,0.9854474676778476,0.9090909090909092,1.0,0.8333333333333334
30,0.10377358490566037,11,0.1,56,synthetic45,418.79108309990687,110.01785714285715,synthetic_test_006,synthetic_test_006,0.8763417930448241,SASB-N-frozen-source,0.9772242600150738,0.8333333333333334,0.0,0.3333333333333333,0.8333333333333334,0.0,0.3333333333333333,63,3,0.03636363636363636,True,False,True,445.9547619047619,104.80357142857142,20260514,64,1fc79a53e01788d4,0.9742042678847276,0.8333333333333334,0.0,0.3333333333333333
12,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,0.862421616015649,SASB-N-frozen-source,0.9767831105577132,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,80.0,25.625,20260514,64,1fc79a53e01788d4,0.943855411422506,1.0,1.0,1.0
3,0.3018867924528302,32,0.3,7,synthetic45,11.0,3.571428571428572,synthetic_test_006,synthetic_test_006,0.966091783079296,SASB-N-frozen-source,0.9650828616972056,1.0,1.0,1.0,1.0,1.0,1.0,85,1,0.0,True,True,True,8.0,2.8571428571428568,20260514,64,1fc79a53e01788d4,0.9890707100936804,1.0,1.0,1.0
0,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-frozen-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260514,64,1fc79a53e01788d4,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.9046583288018852,SASB-N-frozen-source,0.9798784453276276,0.9090909090909092,1.0,0.8333333333333334,0.9090909090909092,1.0,0.8333333333333334,81,2,0.009523809523809523,True,True,True,792.694134406335,189.28301886792457,20260515,64,1fc79a53e01788d4,0.9854474676778476,0.9090909090909092,1.0,0.8333333333333334
30,0.10377358490566037,11,0.1,56,synthetic45,418.79108309990687,110.01785714285715,synthetic_test_006,synthetic_test_006,0.8763417930448241,SASB-N-frozen-source,0.9772242600150738,0.8333333333333334,0.0,0.3333333333333333,0.8333333333333334,0.0,0.3333333333333333,63,3,0.03636363636363636,True,False,True,445.9547619047619,104.80357142857142,20260515,64,1fc79a53e01788d4,0.9742042678847276,0.8333333333333334,0.0,0.3333333333333333
12,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,0.862421616015649,SASB-N-frozen-source,0.9767831105577132,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,80.0,25.625,20260515,64,1fc79a53e01788d4,0.943855411422506,1.0,1.0,1.0
3,0.3018867924528302,32,0.3,7,synthetic45,11.0,3.571428571428572,synthetic_test_006,synthetic_test_006,0.966091783079296,SASB-N-frozen-source,0.9650828616972056,1.0,1.0,1.0,1.0,1.0,1.0,85,1,0.0,True,True,True,8.0,2.8571428571428568,20260515,64,1fc79a53e01788d4,0.9890707100936804,1.0,1.0,1.0
0,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-frozen-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260515,64,1fc79a53e01788d4,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.9046583288018852,SASB-N-frozen-source,0.9798784453276276,0.9090909090909092,1.0,0.8333333333333334,0.9090909090909092,1.0,0.8333333333333334,81,2,0.009523809523809523,True,True,True,792.694134406335,189.28301886792457,20260516,64,1fc79a53e01788d4,0.9854474676778476,0.9090909090909092,1.0,0.8333333333333334
30,0.10377358490566037,11,0.1,56,synthetic45,418.79108309990687,110.01785714285715,synthetic_test_006,synthetic_test_006,0.8763417930448241,SASB-N-frozen-source,0.9772242600150738,0.8333333333333334,0.0,0.3333333333333333,0.8333333333333334,0.0,0.3333333333333333,63,3,0.03636363636363636,True,False,True,445.9547619047619,104.80357142857142,20260516,64,1fc79a53e01788d4,0.9742042678847276,0.8333333333333334,0.0,0.3333333333333333
12,0.19811320754716985,21,0.2,16,synthetic45,51.5,17.0625,synthetic_test_006,synthetic_test_006,0.862421616015649,SASB-N-frozen-source,0.9767831105577132,1.0,1.0,1.0,1.0,1.0,1.0,42,1,0.0,True,True,True,80.0,25.625,20260516,64,1fc79a53e01788d4,0.943855411422506,1.0,1.0,1.0
3,0.3018867924528302,32,0.3,7,synthetic45,11.0,3.571428571428572,synthetic_test_006,synthetic_test_006,0.966091783079296,SASB-N-frozen-source,0.9650828616972056,1.0,1.0,1.0,1.0,1.0,1.0,85,1,0.0,True,True,True,8.0,2.8571428571428568,20260516,64,1fc79a53e01788d4,0.9890707100936804,1.0,1.0,1.0
0,0.5,53,0.5,2,synthetic45,0.0,0.0,synthetic_test_006,synthetic_test_006,0.0,SASB-N-frozen-source,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27,1,0.0,True,True,True,0.0,0.0,20260516,64,1fc79a53e01788d4,0.0,1.0,1.0,1.0
64,0.0,0,0.0,106,synthetic45,578.8358611276807,171.2264150943396,synthetic_test_006,synthetic_test_006,0.9046583288018852,SASB-N-frozen-source,0.9798784453276276,0.9090909090909092,1.0,0.8333333333333334,0.9090909090909092,1.0,0.8333333333333334,81,2,0.009523809523809523,True,True,True,792.694134406335,189.28301886792457,20260517,64,1fc79a53e01788d4,0.9854474676778476,0.9090909090909092,1.0,0.8333333333333334
