dataset_group,graph_id,graph_name,graph_type,method,seed,source_budget,source_policy,status,auc,normalized_auc,observed_remove_ratio,final_gcc_ratio,runtime_seconds,current_gcc_node_count,active_source_count,effective_source_fraction,community_count,boundary_source_fraction,source_set_hash,source_set_scope,removed_nodes,remove_ratio_gcc_le_0.5,remove_ratio_gcc_le_0.2,remove_ratio_gcc_le_0.1,mean_effective_source_fraction,mean_boundary_source_fraction,mean_cross_community_source_fraction,mean_active_source_count,spearman_with_m5,top_1pct_m5_hit_rate,top_5pct_m5_hit_rate,top_10pct_m5_hit_rate
realworld_completed,ca_netscience,ca-netscience,collaboration,SASB-N-structured,20260513,64,SASB-N-structured,finished,0.0251146956648867,0.0251146956648867,1.0,0.0,0.8414298999705352,379,64.0,0.1688654353562005,18.0,1.0,841efbfa8329645e,dynamic_current_gcc,379,0.0079155672823219,0.0290237467018469,0.050131926121372,0.8773213276818778,0.1303866670681292,0.1303866670681292,28.100263852242744,0.9999920645942031,1.0,1.0,1.0
realworld_completed,ca_netscience,ca-netscience,collaboration,SASB-N-structured,20260514,64,SASB-N-structured,finished,0.0251146956648867,0.0251146956648867,1.0,0.0,0.8404616999905556,379,64.0,0.1688654353562005,18.0,1.0,9740c6d002cecc15,dynamic_current_gcc,379,0.0079155672823219,0.0290237467018469,0.050131926121372,0.8773213276818778,0.1303166373192713,0.1303166373192713,28.100263852242744,0.9999920645942031,1.0,1.0,1.0
realworld_completed,ca_netscience,ca-netscience,collaboration,SASB-N-structured,20260515,64,SASB-N-structured,finished,0.0267855278089124,0.0267855278089124,1.0,0.0,0.8666604000027291,379,64.0,0.1688654353562005,19.0,1.0,9ecd145e61b22e8d,dynamic_current_gcc,379,0.0105540897097625,0.0290237467018469,0.050131926121372,0.8763219734109295,0.1295868497670704,0.1295868497670704,28.100263852242744,0.9999852313281005,0.75,1.0,1.0
realworld_completed,ca_netscience,ca-netscience,collaboration,SASB-N-structured,20260516,64,SASB-N-structured,finished,0.0267855278089124,0.0267855278089124,1.0,0.0,0.8723222999833524,379,64.0,0.1688654353562005,18.0,1.0,9740c6d002cecc15,dynamic_current_gcc,379,0.0105540897097625,0.0290237467018469,0.050131926121372,0.8763219734109295,0.1310213584617461,0.1310213584617461,28.100263852242744,0.9999852313281005,0.75,1.0,1.0
realworld_completed,ca_netscience,ca-netscience,collaboration,SASB-N-structured,20260517,64,SASB-N-structured,finished,0.0267855278089124,0.0267855278089124,1.0,0.0,0.8824209000449628,379,64.0,0.1688654353562005,19.0,1.0,8dfb7540dcb46dd7,dynamic_current_gcc,379,0.0105540897097625,0.0290237467018469,0.050131926121372,0.8763219734109295,0.1292367401009293,0.1292367401009293,28.100263852242744,0.9999852313281005,0.75,1.0,1.0
realworld_completed,econ_mahindas,econ-mahindas,economic,dynamic-closeness,20260513,16,none,finished,0.2352176594437887,0.2352176594437887,1.0,0.0,170.9542562000006,1258,,,,,,none,1258,0.2702702702702703,0.2758346581875994,0.2829888712241653,,,,,0.7005256331253612,0.7692307692307693,0.8571428571428571,0.7936507936507936
realworld_completed,econ_mahindas,econ-mahindas,economic,dynamic-degree,20260513,16,none,finished,0.2377357250638836,0.2377357250638836,1.0,0.0,5.2416997000000265,1258,,,,,,none,1258,0.2702702702702703,0.2996820349761526,0.3028616852146263,,,,,0.8056499978727327,0.3076923076923077,0.7619047619047619,0.9126984126984127
realworld_completed,econ_mahindas,econ-mahindas,economic,dynamic-k-core,20260513,16,none,finished,0.2337339911687615,0.2337339911687615,1.0,0.0,6.028636699999879,1258,,,,,,none,1258,0.2678855325914149,0.2845786963434022,0.2933227344992051,,,,,0.7935976201419105,0.3076923076923077,0.7142857142857143,0.9126984126984127
realworld_completed,econ_mahindas,econ-mahindas,economic,M5,20260513,16,none,finished,0.2108881536544493,0.2108881536544493,1.0,0.0,657.7210110000005,1258,,,,,,none,1258,0.2313195548489666,0.2496025437201907,0.2543720190779014,,,,,1.0,1.0,1.0,1.0
realworld_completed,econ_mahindas,econ-mahindas,economic,random,20260513,16,none,finished,0.4325392211626196,0.4325392211626196,1.0,0.0,12.067661300000507,1258,,,,,,none,1258,0.4538950715421304,0.6613672496025437,0.7217806041335453,,,,,0.020199875465743332,0.0,0.06349206349206349,0.09523809523809523
realworld_completed,econ_mahindas,econ-mahindas,economic,random,20260514,16,none,finished,0.4361580321554136,0.4361580321554136,1.0,0.0,13.033147699999972,1258,,,,,,none,1258,0.4475357710651828,0.6748807631160573,0.7480127186009539,,,,,-0.020480656035727886,0.0,0.047619047619047616,0.0873015873015873
realworld_completed,econ_mahindas,econ-mahindas,economic,random,20260515,16,none,finished,0.4343072381274943,0.4343072381274943,1.0,0.0,12.129166599999737,1258,,,,,,none,1258,0.4642289348171701,0.6661367249602543,0.7233704292527822,,,,,0.07761077717356012,0.0,0.06349206349206349,0.10317460317460317
realworld_completed,econ_mahindas,econ-mahindas,economic,random,20260516,16,none,finished,0.4273046777255137,0.4273046777255137,1.0,0.0,12.226847299999465,1258,,,,,,none,1258,0.4602543720190779,0.651033386327504,0.7090620031796503,,,,,0.03579743111907819,0.0,0.06349206349206349,0.1349206349206349
realworld_completed,econ_mahindas,econ-mahindas,economic,random,20260517,16,none,finished,0.4271094249584851,0.4271094249584851,1.0,0.0,12.201240899999902,1258,,,,,,none,1258,0.444356120826709,0.6565977742448331,0.7289348171701113,,,,,0.09624478696376251,0.0,0.031746031746031744,0.1111111111111111
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260513,128,SASB-N-degree-source,finished,0.2109266986990731,0.2109266986990731,1.0,0.0,139.86936070000002,1258,128.0,0.1017488076311605,10.0,1.0,fa31f5dcaf3aae19,dynamic_current_gcc,1258,0.2265500794912559,0.2575516693163752,0.2615262321144674,0.6411645384424605,0.2706331737689247,0.2706331737689247,77.73211446740858,0.7597450599462117,0.38461538461538464,0.8095238095238095,0.9523809523809523
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260514,128,SASB-N-degree-source,finished,0.2109266986990731,0.2109266986990731,1.0,0.0,133.09238720000008,1258,128.0,0.1017488076311605,8.0,1.0,fa31f5dcaf3aae19,dynamic_current_gcc,1258,0.2265500794912559,0.2575516693163752,0.2615262321144674,0.6411645384424605,0.2693804368256827,0.2693804368256827,77.73211446740858,0.7597450599462117,0.38461538461538464,0.8095238095238095,0.9523809523809523
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260515,128,SASB-N-degree-source,finished,0.2109266986990731,0.2109266986990731,1.0,0.0,127.61954390000004,1258,128.0,0.1017488076311605,7.0,1.0,fa31f5dcaf3aae19,dynamic_current_gcc,1258,0.2265500794912559,0.2575516693163752,0.2615262321144674,0.6411645384424605,0.2701018909953381,0.2701018909953381,77.73211446740858,0.7597450599462117,0.38461538461538464,0.8095238095238095,0.9523809523809523
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260516,128,SASB-N-degree-source,finished,0.2109266986990731,0.2109266986990731,1.0,0.0,116.23548419999996,1258,128.0,0.1017488076311605,8.0,1.0,fa31f5dcaf3aae19,dynamic_current_gcc,1258,0.2265500794912559,0.2575516693163752,0.2615262321144674,0.6411645384424605,0.2697135329588042,0.2697135329588042,77.73211446740858,0.7597450599462117,0.38461538461538464,0.8095238095238095,0.9523809523809523
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260517,128,SASB-N-degree-source,finished,0.2109266986990731,0.2109266986990731,1.0,0.0,141.11455150000006,1258,128.0,0.1017488076311605,10.0,0.9921875,fa31f5dcaf3aae19,dynamic_current_gcc,1258,0.2265500794912559,0.2575516693163752,0.2615262321144674,0.6411645384424605,0.2704358097095565,0.2704358097095565,77.73211446740858,0.7597450599462117,0.38461538461538464,0.8095238095238095,0.9523809523809523
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260513,16,SASB-N-degree-source,finished,0.2696017349061396,0.2696017349061396,1.0,0.0,89.14795780007262,1258,16.0,0.012718600953895,10.0,1.0,5b90c407acd0e631,dynamic_current_gcc,1258,0.3116057233704292,0.3290937996820349,0.3354531001589825,0.3598005418534692,0.3540561683944037,0.3540561683944037,12.656597774244831,0.46507789174459696,0.38461538461538464,0.47619047619047616,0.42063492063492064
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260514,16,SASB-N-degree-source,finished,0.2696017349061396,0.2696017349061396,1.0,0.0,91.35201619996224,1258,16.0,0.012718600953895,8.0,1.0,5b90c407acd0e631,dynamic_current_gcc,1258,0.3116057233704292,0.3290937996820349,0.3354531001589825,0.3598005418534692,0.3544385772326949,0.3544385772326949,12.656597774244831,0.46507789174459696,0.38461538461538464,0.47619047619047616,0.42063492063492064
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260515,16,SASB-N-degree-source,finished,0.2696017349061396,0.2696017349061396,1.0,0.0,98.41145030001644,1258,16.0,0.012718600953895,7.0,1.0,5b90c407acd0e631,dynamic_current_gcc,1258,0.3116057233704292,0.3290937996820349,0.3354531001589825,0.3598005418534692,0.3541225566960861,0.3541225566960861,12.656597774244831,0.46507789174459696,0.38461538461538464,0.47619047619047616,0.42063492063492064
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260516,16,SASB-N-degree-source,finished,0.2696017349061396,0.2696017349061396,1.0,0.0,96.26994130003732,1258,16.0,0.012718600953895,8.0,1.0,5b90c407acd0e631,dynamic_current_gcc,1258,0.3116057233704292,0.3290937996820349,0.3354531001589825,0.3598005418534692,0.3515532857444622,0.3515532857444622,12.656597774244831,0.46507789174459696,0.38461538461538464,0.47619047619047616,0.42063492063492064
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260517,16,SASB-N-degree-source,finished,0.2696017349061396,0.2696017349061396,1.0,0.0,135.3643344999291,1258,16.0,0.012718600953895,10.0,1.0,5b90c407acd0e631,dynamic_current_gcc,1258,0.3116057233704292,0.3290937996820349,0.3354531001589825,0.3598005418534692,0.3534924623159917,0.3534924623159917,12.656597774244831,0.46507789174459696,0.38461538461538464,0.47619047619047616,0.42063492063492064
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260513,32,SASB-N-degree-source,finished,0.2561444592446182,0.2561444592446182,1.0,0.0,159.47193640004843,1258,32.0,0.0254372019077901,10.0,1.0,9fd0c2beb7770ddf,dynamic_current_gcc,1258,0.2909379968203497,0.3131955484896661,0.3179650238473768,0.4319027717928793,0.3364158514728322,0.3364158514728322,23.227344992050877,0.5434886943326473,0.7692307692307693,0.5238095238095238,0.4603174603174603
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260514,32,SASB-N-degree-source,finished,0.2561444592446182,0.2561444592446182,1.0,0.0,210.2089408999309,1258,32.0,0.0254372019077901,8.0,1.0,9fd0c2beb7770ddf,dynamic_current_gcc,1258,0.2909379968203497,0.3131955484896661,0.3179650238473768,0.4319027717928793,0.3362968187291952,0.3362968187291952,23.227344992050877,0.5434886943326473,0.7692307692307693,0.5238095238095238,0.4603174603174603
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260515,32,SASB-N-degree-source,finished,0.2561444592446182,0.2561444592446182,1.0,0.0,118.52908779999996,1258,32.0,0.0254372019077901,7.0,1.0,9fd0c2beb7770ddf,dynamic_current_gcc,1258,0.2909379968203497,0.3131955484896661,0.3179650238473768,0.4319027717928793,0.3369813758961304,0.3369813758961304,23.227344992050877,0.5434886943326473,0.7692307692307693,0.5238095238095238,0.4603174603174603
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260516,32,SASB-N-degree-source,finished,0.2561444592446182,0.2561444592446182,1.0,0.0,123.74829169999998,1258,32.0,0.0254372019077901,8.0,1.0,9fd0c2beb7770ddf,dynamic_current_gcc,1258,0.2909379968203497,0.3131955484896661,0.3179650238473768,0.4319027717928793,0.336764635127561,0.336764635127561,23.227344992050877,0.5434886943326473,0.7692307692307693,0.5238095238095238,0.4603174603174603
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260517,32,SASB-N-degree-source,finished,0.2561444592446182,0.2561444592446182,1.0,0.0,118.60624229999996,1258,32.0,0.0254372019077901,10.0,1.0,9fd0c2beb7770ddf,dynamic_current_gcc,1258,0.2909379968203497,0.3131955484896661,0.3179650238473768,0.4319027717928793,0.3350540450287306,0.3350540450287306,23.227344992050877,0.5434886943326473,0.7692307692307693,0.5238095238095238,0.4603174603174603
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260513,64,SASB-N-degree-source,finished,0.21856430450838,0.21856430450838,1.0,0.0,103.4369577,1258,64.0,0.0508744038155802,10.0,1.0,7aa099bf36f66b1a,dynamic_current_gcc,1258,0.2448330683624801,0.2639109697933227,0.2686804451510334,0.5327707976039855,0.2819411434931971,0.2819411434931971,42.148648648648646,0.7277970494918535,0.7692307692307693,0.8253968253968254,0.8809523809523809
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260514,64,SASB-N-degree-source,finished,0.21856430450838,0.21856430450838,1.0,0.0,105.96931259999997,1258,64.0,0.0508744038155802,8.0,1.0,7aa099bf36f66b1a,dynamic_current_gcc,1258,0.2448330683624801,0.2639109697933227,0.2686804451510334,0.5327707976039855,0.2820822290447119,0.2820822290447119,42.148648648648646,0.7277970494918535,0.7692307692307693,0.8253968253968254,0.8809523809523809
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260515,64,SASB-N-degree-source,finished,0.21856430450838,0.21856430450838,1.0,0.0,97.94254439999996,1258,64.0,0.0508744038155802,7.0,1.0,7aa099bf36f66b1a,dynamic_current_gcc,1258,0.2448330683624801,0.2639109697933227,0.2686804451510334,0.5327707976039855,0.2812139799511413,0.2812139799511413,42.148648648648646,0.7277970494918535,0.7692307692307693,0.8253968253968254,0.8809523809523809
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260516,64,SASB-N-degree-source,finished,0.21856430450838,0.21856430450838,1.0,0.0,93.31855389999988,1258,64.0,0.0508744038155802,8.0,1.0,7aa099bf36f66b1a,dynamic_current_gcc,1258,0.2448330683624801,0.2639109697933227,0.2686804451510334,0.5327707976039855,0.2818354183725384,0.2818354183725384,42.148648648648646,0.7277970494918535,0.7692307692307693,0.8253968253968254,0.8809523809523809
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-degree-source,20260517,64,SASB-N-degree-source,finished,0.21856430450838,0.21856430450838,1.0,0.0,93.83354600000008,1258,64.0,0.0508744038155802,10.0,0.984375,7aa099bf36f66b1a,dynamic_current_gcc,1258,0.2448330683624801,0.2639109697933227,0.2686804451510334,0.5327707976039855,0.281083374275463,0.281083374275463,42.148648648648646,0.7277970494918535,0.7692307692307693,0.8253968253968254,0.8809523809523809
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260513,128,SASB-N-frozen-source,finished,0.2170787405754206,0.2170787405754206,1.0,0.0,87.0038798999999,1258,128.0,0.1017488076311605,10.0,1.0,e2e4418be3e0c4a6,frozen_initial_pool,1258,0.2503974562798092,0.2670906200317965,0.2798092209856915,0.0604070523593649,0.3001508145464884,0.3001508145464884,20.554848966613672,0.7742402581708113,0.6153846153846154,0.9047619047619048,0.9603174603174603
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260514,128,SASB-N-frozen-source,finished,0.2137581797639779,0.2137581797639779,1.0,0.0,88.20044370000005,1258,128.0,0.1017488076311605,8.0,1.0,88ca7d9770330cb4,frozen_initial_pool,1258,0.2217806041335453,0.2718600953895072,0.2893481717011129,0.0484246632844708,0.324099800154556,0.324099800154556,18.39825119236884,0.7409527128914938,0.8461538461538461,0.9365079365079365,0.9206349206349206
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260515,128,SASB-N-frozen-source,finished,0.2330161686983907,0.2330161686983907,1.0,0.0,137.53245560000005,1258,128.0,0.1017488076311605,7.0,1.0,949bdd76bbb06cfd,frozen_initial_pool,1258,0.2591414944356121,0.307631160572337,0.3131955484896661,0.0440173810203327,0.3306145875436325,0.3306145875436325,16.97376788553259,0.732483474486051,0.8461538461538461,0.9365079365079365,0.9365079365079365
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260516,128,SASB-N-frozen-source,finished,0.2191443758356691,0.2191443758356691,1.0,0.0,107.01639960000011,1258,128.0,0.1017488076311605,8.0,1.0,7d60e5ce80c4b136,frozen_initial_pool,1258,0.2329093799682035,0.2909379968203497,0.2941176470588235,0.0568301296144713,0.2923636594199432,0.2923636594199432,20.28060413354531,0.7366424662321552,0.6923076923076923,0.8571428571428571,0.9206349206349206
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260517,128,SASB-N-frozen-source,finished,0.2157789511198283,0.2157789511198283,1.0,0.0,89.24822369999993,1258,128.0,0.1017488076311605,10.0,1.0,b3a9a24c1b1ab1a9,frozen_initial_pool,1258,0.2408585055643879,0.2694753577106518,0.2742448330683625,0.0634595487583395,0.2923990135455983,0.2923990135455983,21.62877583465819,0.7663312006002795,0.6153846153846154,0.8888888888888888,0.9285714285714286
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260513,16,SASB-N-frozen-source,finished,0.2953934248472731,0.2953934248472731,1.0,0.0,194.51445050000007,1258,16.0,0.012718600953895,10.0,1.0,ee13a344d4882378,frozen_initial_pool,1258,0.3465818759936407,0.3839427662957074,0.3887122416534181,0.0018179366885328,0.3760558804418453,0.3760558804418453,1.0365659777424483,0.542404389365263,0.46153846153846156,0.4126984126984127,0.3492063492063492
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260514,16,SASB-N-frozen-source,finished,0.2715106624439833,0.2715106624439833,1.0,0.0,96.8811238999997,1258,16.0,0.012718600953895,8.0,1.0,b055f2334de381fb,frozen_initial_pool,1258,0.302066772655008,0.3616852146263911,0.3712241653418124,0.0014154194681485,0.5956112852664577,0.5956112852664577,0.5747217806041336,0.6793418081030048,0.5384615384615384,0.6031746031746031,0.4126984126984127
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260515,16,SASB-N-frozen-source,finished,0.2715106624439833,0.2715106624439833,1.0,0.0,101.16770039999984,1258,16.0,0.012718600953895,7.0,1.0,b055f2334de381fb,frozen_initial_pool,1258,0.302066772655008,0.3616852146263911,0.3712241653418124,0.0014154194681485,0.607105538140021,0.607105538140021,0.5747217806041336,0.6793418081030048,0.5384615384615384,0.6031746031746031,0.4126984126984127
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260516,16,SASB-N-frozen-source,finished,0.2748944118531699,0.2748944118531699,1.0,0.0,102.24310139999989,1258,16.0,0.012718600953895,8.0,1.0,96b4cfaaede67eaa,frozen_initial_pool,1258,0.3187599364069952,0.3497615262321145,0.3537360890302067,0.0020411346710984,0.4396421297643293,0.4396421297643293,1.2027027027027026,0.558220563640699,0.8461538461538461,0.47619047619047616,0.47619047619047616
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260517,16,SASB-N-frozen-source,finished,0.2929562406322904,0.2929562406322904,1.0,0.0,166.25001620000012,1258,16.0,0.012718600953895,10.0,1.0,2984cc09f37c5b38,frozen_initial_pool,1258,0.3449920508744038,0.3807631160572337,0.3863275039745628,0.002582818187638,0.3886524822695035,0.3886524822695035,1.179650238473768,0.5383999556204799,0.46153846153846156,0.42857142857142855,0.3888888888888889
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260513,32,SASB-N-frozen-source,finished,0.2664953834410488,0.2664953834410488,1.0,0.0,67.8989201999998,1258,32.0,0.0254372019077901,10.0,1.0,d0bfa92227129f5f,frozen_initial_pool,1258,0.3084260731319554,0.3537360890302067,0.3553259141494435,0.004320393974803,0.4688010432752789,0.4688010432752789,1.518282988871224,0.6642299510592348,0.46153846153846156,0.7301587301587301,0.49206349206349204
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260514,32,SASB-N-frozen-source,finished,0.2632942490793421,0.2632942490793421,1.0,0.0,73.74539129999994,1258,32.0,0.0254372019077901,8.0,1.0,28291226acdf244c,frozen_initial_pool,1258,0.3036565977742448,0.3545310015898251,0.3577106518282988,0.0064737117820119,0.4168404224942478,0.4168404224942478,2.02066772655008,0.6293279672296531,0.46153846153846156,0.6507936507936508,0.5
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260515,32,SASB-N-frozen-source,finished,0.2632942490793421,0.2632942490793421,1.0,0.0,71.9301118000003,1258,32.0,0.0254372019077901,7.0,1.0,28291226acdf244c,frozen_initial_pool,1258,0.3036565977742448,0.3545310015898251,0.3577106518282988,0.0064737117820119,0.4156855163284897,0.4156855163284897,2.02066772655008,0.6293279672296531,0.46153846153846156,0.6507936507936508,0.5
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260516,32,SASB-N-frozen-source,finished,0.2640664137437728,0.2640664137437728,1.0,0.0,66.74806979999994,1258,32.0,0.0254372019077901,8.0,1.0,4f4851381aee719d,frozen_initial_pool,1258,0.302066772655008,0.3529411764705882,0.3545310015898251,0.0044557445905138,0.3645264843744461,0.3645264843744461,1.476947535771065,0.6734130241709587,0.46153846153846156,0.6666666666666666,0.42063492063492064
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260517,32,SASB-N-frozen-source,finished,0.2653289219266961,0.2653289219266961,1.0,0.0,71.63586440000017,1258,32.0,0.0254372019077901,10.0,1.0,8cb581f0a4857f41,frozen_initial_pool,1258,0.3044515103338632,0.3553259141494435,0.3569157392686804,0.005014015094326,0.4955602883043939,0.4955602883043939,1.7432432432432432,0.6482623048793762,0.46153846153846156,0.6349206349206349,0.49206349206349204
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260513,64,SASB-N-frozen-source,finished,0.2476057840314831,0.2476057840314831,1.0,0.0,71.25415489999978,1258,64.0,0.0508744038155802,10.0,1.0,a5682cf06ca92c0b,frozen_initial_pool,1258,0.2869634340222575,0.3243243243243243,0.3267090620031797,0.0248674845499124,0.2541216407124724,0.2541216407124724,7.699523052464229,0.7279261411662273,0.7692307692307693,0.7301587301587301,0.6507936507936508
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260514,64,SASB-N-frozen-source,finished,0.2553255350178571,0.2553255350178571,1.0,0.0,83.51290990000007,1258,64.0,0.0508744038155802,8.0,1.0,9b4bd80dd5402544,frozen_initial_pool,1258,0.2917329093799682,0.3449920508744038,0.3481717011128776,0.0220513693623517,0.3341467319046509,0.3341467319046509,6.976152623211447,0.6784888277972969,0.5384615384615384,0.8253968253968254,0.6825396825396826
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260515,64,SASB-N-frozen-source,finished,0.251188577523563,0.251188577523563,1.0,0.0,82.43152779999991,1258,64.0,0.0508744038155802,7.0,1.0,9e4ac72f6eb2c006,frozen_initial_pool,1258,0.2885532591414944,0.3282988871224165,0.3386327503974563,0.0232050487841062,0.3382001669785952,0.3382001669785952,7.554054054054054,0.69326121418221,0.6153846153846154,0.8253968253968254,0.6904761904761905
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260516,64,SASB-N-frozen-source,finished,0.2511999514711569,0.2511999514711569,1.0,0.0,77.21133180000015,1258,64.0,0.0508744038155802,8.0,1.0,320a27b3b25668cb,frozen_initial_pool,1258,0.2893481717011129,0.3314785373608903,0.3330683624801271,0.0228442409756917,0.2778941623059511,0.2778941623059511,6.978537360890302,0.690258357514314,0.8461538461538461,0.7301587301587301,0.5873015873015873
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-frozen-source,20260517,64,SASB-N-frozen-source,finished,0.2534311408574945,0.2534311408574945,1.0,0.0,77.90330380000023,1258,64.0,0.0508744038155802,10.0,1.0,d93c004199f07f26,frozen_initial_pool,1258,0.294912559618442,0.3370429252782194,0.3370429252782194,0.0198064968860271,0.2954364837635471,0.2954364837635471,6.4379968203497615,0.6891687061251539,0.8461538461538461,0.7142857142857143,0.5952380952380952
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-random-source,20260513,128,SASB-N-random-source,finished,0.2083903083856324,0.2083903083856324,1.0,0.0,130.61193550005555,1258,128.0,0.1017488076311605,10.0,0.84375,25c0dc88fbed13d6,dynamic_current_gcc,1258,0.232114467408585,0.2511923688394276,0.2559618441971383,0.6396561703544341,0.199894260369522,0.199894260369522,77.89745627980922,0.7978900614687514,1.0,0.9047619047619048,0.9523809523809523
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-random-source,20260514,128,SASB-N-random-source,finished,0.2104831147429109,0.2104831147429109,1.0,0.0,143.47402289998718,1258,128.0,0.1017488076311605,8.0,0.8046875,2bd8ea93641ddc21,dynamic_current_gcc,1258,0.2376788553259141,0.2503974562798092,0.2615262321144674,0.6405304178638698,0.2052369854207438,0.2052369854207438,77.79650238473768,0.8066169045797735,1.0,0.8888888888888888,0.9523809523809523
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-random-source,20260515,128,SASB-N-random-source,finished,0.2134997383992053,0.2134997383992053,1.0,0.0,145.07463950000238,1258,128.0,0.1017488076311605,7.0,0.875,07ec734c6072812b,dynamic_current_gcc,1258,0.2456279809220985,0.2535771065182829,0.2615262321144674,0.6327991494461308,0.2019183847254163,0.2019183847254163,78.82034976152623,0.78341706264821,0.9230769230769231,0.873015873015873,0.9444444444444444
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-random-source,20260516,128,SASB-N-random-source,finished,0.2098796636344564,0.2098796636344564,1.0,0.0,129.53634709992912,1258,128.0,0.1017488076311605,8.0,0.8671875,8e6cf1384a3a14c0,dynamic_current_gcc,1258,0.2329093799682035,0.2519872813990461,0.2591414944356121,0.6360340836557298,0.1993722995553637,0.1993722995553637,78.32114467408584,0.7996010008224296,0.9230769230769231,0.9047619047619048,0.9444444444444444
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-random-source,20260517,128,SASB-N-random-source,finished,0.2109355451027572,0.2109355451027572,1.0,0.0,134.95595900004264,1258,128.0,0.1017488076311605,10.0,0.8125,a6bc27c1c3a0f0c8,dynamic_current_gcc,1258,0.239268680445151,0.2519872813990461,0.2559618441971383,0.6368121451037717,0.2019937570972486,0.2019937570972486,78.15977742448331,0.7911681566612727,0.9230769230769231,0.9047619047619048,0.9603174603174603
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-random-source,20260513,16,SASB-N-random-source,finished,0.2197193920751388,0.2197193920751388,1.0,0.0,78.68841709999833,1258,16.0,0.012718600953895,10.0,1.0,d0fdf0a018824287,dynamic_current_gcc,1258,0.2591414944356121,0.2813990461049284,0.287758346581876,0.370400742366259,0.2096302853655794,0.2096302853655794,12.493640699523052,0.7372837113584539,0.8461538461538461,0.746031746031746,0.7936507936507936
realworld_completed,econ_mahindas,econ-mahindas,economic,SASB-N-random-source,20260514,16,SASB-N-random-source,finished,0.2208864854754689,0.2208864854754689,1.0,0.0,105.09487820009235,1258,16.0,0.012718600953895,8.0,0.8125,78ea20953a0805f3,dynamic_current_gcc,1258,0.2631160572337043,0.2821939586645469,0.2869634340222575,0.3779942386117109,0.2117939217203923,0.2117939217203923,12.353736089030209,0.7249683885278096,0.7692307692307693,0.7142857142857143,0.7619047619047619
