avg_degree,candidate_rank_min,candidate_source_count,clustering_product,clustering_u,clustering_v,community_internal_edges_u,community_internal_edges_v,community_internal_product,community_pair_edges,community_size_product,community_size_u,community_size_v,current_edges,current_gcc_ratio,current_nodes,degree_abs_diff,degree_max,degree_min,degree_product,degree_sum,degree_u,degree_v,density,gcc_delta,graph_id,graph_type,is_inter_community,m4_score,m7_score,m8_score,n,node_betweenness_product,node_betweenness_u,node_betweenness_v,num_communities,pagerank_product,pagerank_u,pagerank_v,remove_ratio,same_community,source_bridge,source_m2,source_m4,source_m5,source_m7,source_m8,source_random,split,step,u,v,damage_rank
7.851851851851852,3,1,0.12244897959183672,0.2857142857142857,0.42857142857142855,57,50,2850,2,288,18,16,636,1.0,162,1,8,7,56,15,7,8,0.04876926616057051,0.0,train_000,ws,1,1425.0,144.0,8064.0,162,0.006619155486763055,0.0808692074012875,0.08185013430288267,9,3.5597122002630375e-05,0.005636676930209975,0.006315267389522771,0.018518518518518517,0,0,0,0,1,0,0,0,train,12,46,150,1
7.851851851851852,4,1,0.14285714285714285,0.3333333333333333,0.42857142857142855,29,50,1450,4,160,10,16,636,1.0,162,1,9,8,72,17,9,8,0.04876926616057051,0.0,train_000,ws,1,362.5,40.0,2880.0,162,0.0069174819915310245,0.09895200465906019,0.06990744669969301,9,4.405436493398058e-05,0.007010905443517949,0.0062836912134811036,0.018518518518518517,0,0,0,0,1,0,0,0,train,12,57,151,1
7.851851851851852,5,1,0.16071428571428573,0.32142857142857145,0.5,101,101,10201,0,841,29,29,636,1.0,162,0,8,8,64,16,8,8,0.04876926616057051,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.003809561763594482,0.06447450027882501,0.059086332536425014,9,4.12940973361544e-05,0.00648650239887983,0.006366157722116248,0.018518518518518517,1,0,0,0,1,0,0,0,train,12,123,143,1
7.851851851851852,1,1,0.2874149659863946,0.6190476190476191,0.4642857142857143,71,71,5041,0,441,21,21,636,1.0,162,1,8,7,56,15,7,8,0.04876926616057051,0.0,train_000,ws,0,0.0,0.0,0.0,162,2.5499317679906026e-05,0.0017516302132171931,0.01455747764996118,9,3.377628290072621e-05,0.005483735717062106,0.006159356439376649,0.018518518518518517,1,0,0,0,0,0,0,1,train,12,73,76,1
7.851851851851852,2,1,0.3686224489795918,0.6071428571428571,0.6071428571428571,29,29,841,0,100,10,10,636,1.0,162,0,8,8,64,16,8,8,0.04876926616057051,0.0,train_000,ws,0,0.0,0.0,0.0,162,1.573950332760038e-05,0.0038946970665346653,0.004041265099368746,9,3.87071716437589e-05,0.0062278650747298134,0.006215158995787678,0.018518518518518517,1,0,0,0,0,0,0,1,train,12,62,63,1
7.851851851851852,3,1,0.25,0.5,0.5,29,29,841,0,100,10,10,636,1.0,162,0,8,8,64,16,8,8,0.04876926616057051,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.000501038589921072,0.01460099094326873,0.03431538255641876,9,3.928078300267109e-05,0.006323405932340506,0.0062119660548396825,0.018518518518518517,1,0,0,0,0,0,0,1,train,12,58,61,1
7.851851851851852,4,1,0.260204081632653,0.6071428571428571,0.42857142857142855,71,71,5041,0,441,21,21,636,1.0,162,0,8,8,64,16,8,8,0.04876926616057051,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0001589728243226451,0.006453681380697116,0.024632890120378566,9,3.811535651120182e-05,0.006192160354379639,0.0061554214248090815,0.018518518518518517,1,0,0,0,0,0,0,1,train,12,67,68,1
7.851851851851852,5,1,0.33163265306122447,0.5357142857142857,0.6190476190476191,71,71,5041,0,441,21,21,636,1.0,162,1,8,7,56,15,8,7,0.04876926616057051,0.0,train_000,ws,0,0.0,0.0,0.0,162,1.0744990442281471e-05,0.006134280147261395,0.0017516302132171931,9,3.403020380335865e-05,0.006205660804819059,0.005483735717062106,0.018518518518518517,1,0,0,0,0,0,0,1,train,12,69,73,1
7.851851851851852,6,1,0.26785714285714285,0.5357142857142857,0.5,79,79,6241,0,529,23,23,636,1.0,162,0,8,8,64,16,8,8,0.04876926616057051,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0002489386566036436,0.014412908102107777,0.01727192422514914,9,3.9691540690257815e-05,0.006328920301804595,0.006271455287395604,0.018518518518518517,1,0,0,0,0,0,0,1,train,12,4,6,1
7.839506172839506,1,1,0.11753086419753087,0.3111111111111111,0.37777777777777777,73,73,5329,0,441,21,21,635,1.0,162,0,10,10,100,20,10,10,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0026590950846224837,0.05234039171254845,0.05080388200428721,8,5.5106501261814605e-05,0.007392654504710411,0.007454223814558377,0.020061728395061727,1,0,1,0,0,0,0,0,train,13,29,30,1
7.839506172839506,2,4,0.11753086419753087,0.3111111111111111,0.37777777777777777,73,63,4599,2,399,21,19,635,1.0,162,0,10,10,100,20,10,10,0.048692584924468985,0.0,train_000,ws,1,2299.5,199.5,19950.0,162,0.002406102810016696,0.05234039171254845,0.045970286642693196,8,5.507777887095954e-05,0.007392654504710411,0.007450338553744853,0.020061728395061727,0,0,1,1,0,1,1,0,train,13,29,75,1
7.839506172839506,3,1,0.09506172839506173,0.3055555555555556,0.3111111111111111,79,73,5767,9,483,23,21,635,1.0,162,1,10,9,90,19,9,10,0.048692584924468985,0.0,train_000,ws,1,640.7777777777778,53.666666666666664,4830.0,162,0.0014000984644852985,0.02674986599593272,0.05234039171254845,8,5.1090596399435216e-05,0.006910994740371214,0.007392654504710411,0.020061728395061727,0,0,1,0,0,0,0,0,train,13,14,29,1
7.839506172839506,4,1,0.12962962962962965,0.4166666666666667,0.3111111111111111,73,73,5329,0,441,21,21,635,1.0,162,1,10,9,90,19,9,10,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0009289476722282625,0.017748198701492524,0.05234039171254845,8,5.0373481041697056e-05,0.006813990970307129,0.007392654504710411,0.020061728395061727,1,0,1,0,0,0,0,0,train,13,23,29,1
7.839506172839506,4,4,0.09506172839506173,0.3111111111111111,0.3055555555555556,73,63,4599,2,399,21,19,635,1.0,162,1,10,9,90,19,10,9,0.048692584924468985,0.0,train_000,ws,1,2299.5,199.5,17955.0,162,0.0013172996150578055,0.05234039171254845,0.02516793573675122,8,5.066287759185195e-05,0.007392654504710411,0.00685313747038643,0.020061728395061727,0,0,1,1,0,1,1,0,train,13,29,71,1
7.839506172839506,1,3,0.15476190476190477,0.4642857142857143,0.3333333333333333,79,78,6162,1,552,23,24,635,1.0,162,1,9,8,72,17,8,9,0.048692584924468985,0.0,train_000,ws,1,6162.0,552.0,39744.0,162,0.0032662439581619906,0.038401308181646825,0.08505553880383246,8,4.412860767349638e-05,0.0062890428556244445,0.007016744628164061,0.020061728395061727,0,0,0,1,0,1,1,0,train,13,8,57,1
7.839506172839506,2,3,0.23214285714285715,0.4642857142857143,0.5,78,49,3822,1,360,24,15,635,1.0,162,1,9,8,72,17,8,9,0.048692584924468985,0.0,train_000,ws,1,3822.0,360.0,25920.0,162,0.001907323212695478,0.04735518014311037,0.04027697090226298,8,4.398953526708405e-05,0.00636733531082965,0.006908625526955687,0.020061728395061727,0,0,0,1,0,1,1,0,train,13,53,92,1
7.839506172839506,3,3,0.2619047619047619,0.5238095238095238,0.5,63,49,3087,1,285,19,15,635,1.0,162,2,9,7,63,16,7,9,0.048692584924468985,0.0,train_000,ws,1,3087.0,285.0,17955.0,162,0.0036765841755038234,0.05359794692534658,0.06859561581014886,8,3.808102828961945e-05,0.005535250021469363,0.006879730480450931,0.020061728395061727,0,0,0,1,0,1,1,0,train,13,84,106,1
7.839506172839506,1,1,0.22108843537414966,0.4642857142857143,0.47619047619047616,79,49,3871,2,345,23,15,635,1.0,162,1,8,7,56,15,8,7,0.048692584924468985,0.0,train_000,ws,1,1935.5,172.5,9660.0,162,0.009341104025374183,0.09577049920526584,0.09753634055256728,8,3.475953618600165e-05,0.006233546348732792,0.005576205620588328,0.020061728395061727,0,0,0,0,1,0,0,0,train,13,19,110,1
7.839506172839506,2,1,0.12244897959183672,0.2857142857142857,0.42857142857142855,78,50,3900,5,384,24,16,635,1.0,162,1,8,7,56,15,7,8,0.048692584924468985,0.0,train_000,ws,1,780.0,76.8,4300.8,162,0.007093652495517879,0.08225825589378298,0.08623635911607035,8,3.5870642664748384e-05,0.005642183886367736,0.006357581281853753,0.020061728395061727,0,0,0,0,1,0,0,0,train,13,46,150,1
7.839506172839506,3,1,0.16071428571428573,0.32142857142857145,0.5,101,101,10201,0,841,29,29,635,1.0,162,0,8,8,64,16,8,8,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00622518360567107,0.07783336929446306,0.07998090872977176,8,4.165755145663306e-05,0.006501111713912006,0.006407758132734174,0.020061728395061727,1,0,0,0,1,0,0,0,train,13,123,143,1
7.839506172839506,4,1,0.24489795918367344,0.5714285714285714,0.42857142857142855,50,50,2500,0,256,16,16,635,1.0,162,0,8,8,64,16,8,8,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00720427682497109,0.0835410596970409,0.08623635911607035,8,4.05204874120135e-05,0.006373569698223107,0.006357581281853753,0.020061728395061727,1,0,0,0,1,0,0,0,train,13,146,150,1
7.839506172839506,5,1,0.27210884353741494,0.47619047619047616,0.5714285714285714,49,49,2401,0,225,15,15,635,1.0,162,1,8,7,56,15,7,8,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.006972587869452872,0.09753634055256728,0.07148707681620463,8,3.5651632495989063e-05,0.005576205620588328,0.006393529027042509,0.020061728395061727,1,0,0,0,1,0,0,0,train,13,110,113,1
7.839506172839506,1,1,0.346938775510204,0.5714285714285714,0.6071428571428571,78,78,6084,0,576,24,24,635,1.0,162,1,8,7,56,15,7,8,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,2.3937393195490057e-05,0.00611323207668411,0.003915668977591635,8,3.583638583674369e-05,0.0056718034549762195,0.006318340563318047,0.020061728395061727,1,0,0,0,0,0,0,1,train,13,55,59,1
7.839506172839506,2,1,0.15873015873015872,0.38095238095238093,0.4166666666666667,79,73,5767,9,483,23,21,635,1.0,162,2,9,7,63,16,7,9,0.048692584924468985,0.0,train_000,ws,1,640.7777777777778,53.666666666666664,3381.0,162,0.0001373056878781014,0.007736316805296685,0.017748198701492524,8,3.7902800122825455e-05,0.00556249638251532,0.006813990970307129,0.020061728395061727,0,0,0,0,0,0,0,1,train,13,10,23,1
7.839506172839506,3,1,0.3252551020408163,0.6071428571428571,0.5357142857142857,79,79,6241,0,529,23,23,635,1.0,162,0,8,8,64,16,8,8,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,1.4879628578322606e-05,0.004187736580462956,0.003553143396779187,8,3.981837195857205e-05,0.006329705693209236,0.006290714590615296,0.020061728395061727,1,0,0,0,0,0,0,1,train,13,5,9,1
7.839506172839506,4,1,0.2818877551020408,0.6071428571428571,0.4642857142857143,49,49,2401,0,225,15,15,635,1.0,162,0,8,8,64,16,8,8,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00011675387279148366,0.005199414648843729,0.022455195570418286,8,3.7899154369677696e-05,0.0061707092280641525,0.006141782568090191,0.020061728395061727,1,0,0,0,0,0,0,1,train,13,95,97,1
7.839506172839506,5,1,0.2222222222222222,0.5714285714285714,0.3888888888888889,63,63,3969,0,361,19,19,635,1.0,162,1,9,8,72,17,8,9,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00047005546004252267,0.015817641058356386,0.02971716568281808,8,4.198811058854324e-05,0.006164094129775553,0.006811724432584567,0.020061728395061727,1,0,0,0,0,0,0,1,train,13,80,81,1
7.839506172839506,6,1,0.12857142857142856,0.42857142857142855,0.3,50,50,2500,0,256,16,16,635,1.0,162,3,8,5,40,13,8,5,0.048692584924468985,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0005858655529417242,0.045828622655321026,0.012783835057580573,8,2.731615360703444e-05,0.00637066487039257,0.004287802633283263,0.020061728395061727,1,0,0,0,0,0,0,1,train,13,156,160,1
7.827160493827161,1,1,0.11753086419753087,0.3111111111111111,0.37777777777777777,83,83,6889,0,576,24,24,634,1.0,162,0,10,10,100,20,10,10,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0020112487321498826,0.05129712214642072,0.03920782780774805,8,5.52167982771263e-05,0.0074006420674086176,0.0074610821296564635,0.021604938271604937,1,0,1,0,0,0,0,0,train,14,29,30,1
7.827160493827161,2,1,0.11753086419753087,0.3111111111111111,0.37777777777777777,83,79,6557,5,552,24,23,634,1.0,162,0,10,10,100,20,10,10,0.048615903688367455,0.0,train_000,ws,1,1311.4,110.4,11040.0,162,0.0024001286735762383,0.05129712214642072,0.046788758767507356,8,5.514848214019228e-05,0.0074006420674086176,0.00745185102020518,0.021604938271604937,0,0,1,0,0,0,0,0,train,14,29,75,1
7.827160493827161,3,1,0.09506172839506173,0.3055555555555556,0.3111111111111111,83,83,6889,0,576,24,24,634,1.0,162,1,10,9,90,19,9,10,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0012467379894072874,0.024304248215887076,0.05129712214642072,8,5.129775605319788e-05,0.006931527776367668,0.0074006420674086176,0.021604938271604937,1,0,1,0,0,0,0,0,train,14,14,29,1
7.827160493827161,4,1,0.12962962962962965,0.4166666666666667,0.3111111111111111,83,83,6889,0,576,24,24,634,1.0,162,1,10,9,90,19,9,10,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.0010325154258879349,0.020128135511008956,0.05129712214642072,8,5.0552843574679246e-05,0.00683087266134743,0.0074006420674086176,0.021604938271604937,1,0,1,0,0,0,0,0,train,14,23,29,1
7.827160493827161,5,1,0.09506172839506173,0.3111111111111111,0.3055555555555556,83,79,6557,5,552,24,23,634,1.0,162,1,10,9,90,19,10,9,0.048615903688367455,0.0,train_000,ws,1,1311.4,110.4,9936.0,162,0.0012737752613402062,0.05129712214642072,0.024831320121709487,8,5.072352694068146e-05,0.0074006420674086176,0.006853935979968645,0.021604938271604937,0,0,1,0,0,0,0,0,train,14,29,71,1
7.827160493827161,1,4,0.21045918367346939,0.39285714285714285,0.5357142857142857,83,63,5229,1,456,24,19,634,1.0,162,0,8,8,64,16,8,8,0.048615903688367455,0.0,train_000,ws,1,5229.0,456.0,29184.0,162,0.004130292682065189,0.06297338270904985,0.06558791197779547,8,3.8428061183528206e-05,0.006203629436125369,0.006194448198300092,0.021604938271604937,0,0,0,1,1,1,1,0,train,14,21,103,1
7.827160493827161,2,4,0.2619047619047619,0.5238095238095238,0.5,79,63,4977,1,437,23,19,634,1.0,162,2,9,7,63,16,7,9,0.048615903688367455,0.0,train_000,ws,1,4977.0,437.0,27531.0,162,0.006850335103645413,0.07092829341826558,0.09658113530589055,8,3.8421319469570214e-05,0.005541967950428101,0.006932793515451903,0.021604938271604937,0,0,0,1,1,1,1,0,train,14,84,106,1
7.827160493827161,3,3,0.23214285714285715,0.4642857142857143,0.5,56,49,2744,1,270,18,15,634,1.0,162,1,9,8,72,17,8,9,0.048615903688367455,0.0,train_000,ws,1,2744.0,270.0,19440.0,162,0.0021266014006553935,0.04958422848481172,0.04288866572375526,8,4.4018571034089545e-05,0.006369578309457783,0.006910751213895771,0.021604938271604937,0,0,0,1,0,1,1,0,train,14,53,92,1
7.827160493827161,4,3,0.15476190476190477,0.4642857142857143,0.3333333333333333,83,56,4648,2,432,24,18,634,1.0,162,1,9,8,72,17,8,9,0.048615903688367455,0.0,train_000,ws,1,2324.0,216.0,15552.0,162,0.0039187459964904175,0.04264831136018778,0.09188513850863904,8,4.4203495923130615e-05,0.006297549244340148,0.0070191584389527415,0.021604938271604937,0,0,0,1,0,1,1,0,train,14,8,57,1
7.827160493827161,4,3,0.16190476190476188,0.37777777777777777,0.42857142857142855,83,56,4648,2,432,24,18,634,1.0,162,2,10,8,80,18,10,8,0.048615903688367455,0.0,train_000,ws,1,2324.0,216.0,17280.0,162,0.0010049192513610402,0.03920782780774805,0.025630577044170075,8,4.7467413228412823e-05,0.0074610821296564635,0.006362001168669404,0.021604938271604937,0,0,0,1,0,1,1,0,train,14,30,54,1
7.827160493827161,1,1,0.16071428571428573,0.32142857142857145,0.5,80,80,6400,0,529,23,23,634,1.0,162,0,8,8,64,16,8,8,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.008730294394413725,0.09157754144924801,0.09533226439860287,8,4.168955810450063e-05,0.006505725586496928,0.0064081335048976115,0.021604938271604937,1,0,0,0,1,0,0,0,train,14,123,143,1
7.827160493827161,2,1,0.12244897959183672,0.2857142857142857,0.42857142857142855,52,79,4108,2,384,16,24,634,1.0,162,1,8,7,56,15,7,8,0.048615903688367455,0.0,train_000,ws,1,2054.0,192.0,10752.0,162,0.007649702078045162,0.08443320377907898,0.09060063737556077,8,3.588207219214063e-05,0.005643154868365911,0.006358512752022169,0.021604938271604937,0,0,0,0,1,0,0,0,train,14,46,150,1
7.827160493827161,4,1,0.24489795918367344,0.5714285714285714,0.42857142857142855,79,79,6241,0,576,24,24,634,1.0,162,0,8,8,64,16,8,8,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.008449578104381138,0.09326179538181024,0.09060063737556077,8,4.0528554375855784e-05,0.006373904709551251,0.006358512752022169,0.021604938271604937,1,0,0,0,1,0,0,0,train,14,146,150,1
7.827160493827161,1,1,0.15476190476190477,0.4642857142857143,0.3333333333333333,56,56,3136,0,324,18,18,634,1.0,162,1,9,8,72,17,8,9,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00455605370217093,0.04958422848481172,0.09188513850863904,8,4.470907934340094e-05,0.006369578309457783,0.0070191584389527415,0.021604938271604937,1,0,0,0,0,0,0,1,train,14,53,57,1
7.827160493827161,2,1,0.30357142857142855,0.5,0.6071428571428571,52,52,2704,0,256,16,16,634,1.0,162,1,9,8,72,17,9,8,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00014826055536595076,0.032698968005748646,0.004534105031690474,8,4.20451151961605e-05,0.006813657247978201,0.0061707118021876485,0.021604938271604937,1,0,0,0,0,0,0,1,train,14,39,41,1
7.827160493827161,3,1,0.35374149659863946,0.5714285714285714,0.6190476190476191,79,79,6241,0,576,24,24,634,1.0,162,1,8,7,56,15,8,7,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00012159593445018833,0.015917579489199404,0.007639097045671745,8,3.594652797996242e-05,0.0063642418844910825,0.005648202666143147,0.021604938271604937,1,0,0,0,0,0,0,1,train,14,149,153,1
7.827160493827161,4,1,0.32142857142857145,0.5,0.6428571428571429,52,52,2704,0,256,16,16,634,1.0,162,1,9,8,72,17,9,8,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,6.382283446018632e-05,0.02694349273545107,0.0023687661836140133,8,4.12012955656228e-05,0.006756440796203356,0.00609807690297161,0.021604938271604937,1,0,0,0,0,0,0,1,train,14,34,38,1
7.827160493827161,5,1,0.32142857142857145,0.5,0.6428571428571429,52,52,2704,0,256,16,16,634,1.0,162,1,9,8,72,17,9,8,0.048615903688367455,0.0,train_000,ws,0,0.0,0.0,0.0,162,0.00010291981164143265,0.02694349273545107,0.003819839270727334,8,4.116935097964173e-05,0.006756440796203356,0.006093348883153984,0.021604938271604937,1,0,0,0,0,0,0,1,train,14,34,36,1
7.827160493827161,6,1,0.1020408163265306,0.23809523809523808,0.42857142857142855,83,79,6557,11,576,24,24,634,1.0,162,1,8,7,56,15,7,8,0.048615903688367455,0.0,train_000,ws,1,596.0909090909091,52.36363636363637,2932.3636363636365,162,0.0021908295323991456,0.04984178809790128,0.04395567687290489,8,3.5257319517461444e-05,0.0055303687209089965,0.006375220405135372,0.021604938271604937,0,0,0,0,0,0,0,1,train,14,22,156,1
10.168674698795181,1,1,0.0015378700499807767,0.05228758169934641,0.029411764705882353,29,20,580,12,195,15,13,844,1.0,166,1,18,17,306,35,18,17,0.06162833150784958,0.0,train_001,sbm,1,48.333333333333336,16.25,4972.5,166,0.000495029108022134,0.02306338048354394,0.021463857320280718,8,9.237197564708031e-05,0.009886841367569751,0.009342920778528272,0.0,0,0,1,0,0,0,0,0,train,0,26,135,3
10.168674698795181,2,1,0.0020050125313283208,0.047619047619047616,0.042105263157894736,33,33,1089,0,324,18,18,844,1.0,166,5,20,15,300,35,15,20,0.06162833150784958,0.0,train_001,sbm,0,0.0,0.0,0.0,166,0.0005918557456047514,0.01792214172383528,0.03302371751795835,8,9.221416619201713e-05,0.008372873964882876,0.011013442526279215,0.0,1,0,1,0,0,0,0,0,train,0,110,160,3
10.168674698795181,1,2,0.0010813148788927337,0.03676470588235294,0.029411764705882353,57,20,1140,14,351,27,13,844,1.0,166,0,17,17,289,34,17,17,0.06162833150784958,0.0,train_001,sbm,1,81.42857142857143,25.071428571428573,7245.642857142858,166,0.0005367678994135285,0.025007988610991582,0.021463857320280718,8,8.878690342126342e-05,0.009503120654229653,0.009342920778528272,0.0,0,0,1,0,0,0,1,0,train,0,45,135,3
10.168674698795181,4,1,0.004901141743247007,0.0761904761904762,0.06432748538011696,48,48,2304,0,529,23,23,844,1.0,166,4,19,15,285,34,15,19,0.06162833150784958,0.0,train_001,sbm,0,0.0,0.0,0.0,166,0.0004417752158131563,0.017446897182890952,0.025321133676787917,8,8.689106171990035e-05,0.008427689289091378,0.010310188088254547,0.0,1,0,1,0,0,0,0,0,train,0,44,107,3
10.168674698795181,2,2,0.004164256795835743,0.0989010989010989,0.042105263157894736,48,33,1584,16,414,23,18,844,1.0,166,6,20,14,280,34,14,20,0.06162833150784958,0.0,train_001,sbm,1,99.0,25.875,7245.0,166,0.0004904974631951897,0.014852884534530564,0.03302371751795835,8,8.667203075200584e-05,0.00786965842380322,0.011013442526279215,0.0,0,0,1,0,0,0,1,0,train,0,9,160,3
10.168674698795181,1,1,0.01282051282051282,0.16666666666666666,0.07692307692307693,62,44,2728,19,594,27,22,844,1.0,166,4,13,9,117,22,9,13,0.06162833150784958,0.0,train_001,sbm,1,143.57894736842104,31.263157894736842,3657.7894736842104,166,6.028686268520897e-05,0.0048465904123984665,0.01243902569752627,8,3.908972824856234e-05,0.005311648156174071,0.007359246527488052,0.0,0,0,0,1,0,0,0,0,train,0,1,147,3
10.168674698795181,2,1,0.007326007326007326,0.1111111111111111,0.06593406593406594,44,62,2728,19,594,22,27,844,1.0,166,5,14,9,126,23,9,14,0.06162833150784958,0.0,train_001,sbm,1,143.57894736842104,31.263157894736842,3939.157894736842,166,0.00010297512987221957,0.006106167679364153,0.016864117606895226,8,4.4429586197135515e-05,0.005429505461267744,0.008182989503202669,0.0,0,0,0,1,0,0,0,0,train,0,7,75,3
10.168674698795181,3,1,0.0005994005994005994,0.05454545454545454,0.01098901098901099,62,44,2728,19,594,27,22,844,1.0,166,3,14,11,154,25,11,14,0.06162833150784958,0.0,train_001,sbm,1,143.57894736842104,31.263157894736842,4814.526315789473,166,0.00022546051222818803,0.011147325402360964,0.02022552532470581,8,5.2941335176676344e-05,0.006486697260463475,0.008161523969887518,0.0,0,0,0,1,0,0,0,0,train,0,19,23,3
10.168674698795181,4,1,0.0,0.05454545454545454,0.0,62,44,2728,19,594,27,22,844,1.0,166,4,11,7,77,18,11,7,0.06162833150784958,0.0,train_001,sbm,1,143.57894736842104,31.263157894736842,2407.2631578947367,166,4.936352485477758e-05,0.011147325402360964,0.004428284191320239,8,2.9171397358168747e-05,0.006486697260463475,0.004497110962148471,0.0,0,0,0,1,0,0,0,0,train,0,19,165,3
10.168674698795181,5,1,0.00041862899005756153,0.01098901098901099,0.0380952380952381,44,62,2728,19,594,22,27,844,1.0,166,1,15,14,210,29,14,15,0.06162833150784958,0.0,train_001,sbm,1,143.57894736842104,31.263157894736842,6565.263157894737,166,0.0003831404621246526,0.02022552532470581,0.018943412147453112,8,6.864844760790355e-05,0.008161523969887518,0.008411229062266623,0.0,0,0,0,1,0,0,0,0,train,0,23,115,3
10.168674698795181,1,1,0.0,0.0,0.0661764705882353,57,57,3249,0,729,27,27,844,1.0,166,14,17,3,51,20,3,17,0.06162833150784958,0.0060240963855421326,train_001,sbm,0,0.0,0.0,0.0,166,1.993579131385011e-05,0.0007813090804992857,0.02551588329308856,8,2.3751215689590368e-05,0.0024794903813620695,0.009579071517326478,0.0,1,0,0,0,1,0,0,0,train,0,6,98,1
10.168674698795181,2,1,0.0,0.030303030303030304,0.0,48,48,2304,0,529,23,23,844,1.0,166,9,12,3,36,15,12,3,0.06162833150784958,0.0,train_001,sbm,0,0.0,0.0,0.0,166,7.36971425752429e-06,0.015355245623128897,0.00047994766338505386,8,1.748578640525922e-05,0.007144428204535904,0.0024474717786593086,0.0,1,0,0,0,1,0,0,0,train,0,157,159,3
10.168674698795181,3,1,0.003007518796992481,0.07142857142857142,0.042105263157894736,33,33,1089,0,324,18,18,844,1.0,166,12,20,8,160,28,8,20,0.06162833150784958,0.0,train_001,sbm,0,0.0,0.0,0.0,166,0.00017274996461335567,0.005231087763496462,0.03302371751795835,8,5.491458709456982e-05,0.004986141886475362,0.011013442526279215,0.0,1,0,0,0,1,0,0,0,train,0,112,160,3
10.168674698795181,4,1,0.0036764705882352945,0.03676470588235294,0.1,57,33,1881,22,486,27,18,844,1.0,166,12,17,5,85,22,17,5,0.06162833150784958,0.0,train_001,sbm,1,85.5,22.09090909090909,1877.7272727272727,166,4.162330128776096e-05,0.025007988610991582,0.001664400201680617,8,3.229649510733624e-05,0.009503120654229653,0.003398514686116471,0.0,0,0,0,0,1,0,0,0,train,0,45,150,3
10.168674698795181,5,1,0.0,0.0,0.06593406593406594,57,62,3534,30,729,27,27,844,1.0,166,11,14,3,42,17,3,14,0.06162833150784958,0.0060240963855421326,train_001,sbm,1,117.8,24.3,1020.6,166,1.3176088220875125e-05,0.0007813090804992857,0.016864117606895226,8,2.0289643763977796e-05,0.0024794903813620695,0.008182989503202669,0.0,0,0,0,0,1,0,0,0,train,0,6,75,1
10.168674698795181,1,1,0.0012121212121212121,0.06666666666666667,0.01818181818181818,20,44,880,9,286,13,22,844,1.0,166,1,11,10,110,21,10,11,0.06162833150784958,0.0,train_001,sbm,1,97.77777777777777,31.77777777777778,3495.5555555555557,166,6.709979144411961e-05,0.006444389820493579,0.010412124857924936,8,3.794109359617456e-05,0.005872130110516645,0.006461214735045509,0.0,0,0,0,0,0,1,0,0,train,0,14,124,3
10.168674698795181,2,1,0.0003924646781789639,0.01098901098901099,0.03571428571428571,44,20,880,9,286,22,13,844,1.0,166,6,14,8,112,22,14,8,0.06162833150784958,0.0,train_001,sbm,1,97.77777777777777,31.77777777777778,3559.1111111111113,166,0.00011682008291619408,0.02022552532470581,0.005775873854485077,8,4.0237681027771226e-05,0.008161523969887518,0.004930167598138633,0.0,0,0,0,0,0,1,0,0,train,0,23,158,3
10.168674698795181,3,1,0.0029629629629629632,0.044444444444444446,0.06666666666666667,20,44,880,9,286,13,22,844,1.0,166,4,10,6,60,16,10,6,0.06162833150784958,0.0,train_001,sbm,1,97.77777777777777,31.77777777777778,1906.6666666666667,166,2.039815005540591e-05,0.008592670054623136,0.0023739012350917675,8,2.3207042597198365e-05,0.0059038981585760285,0.00393079995180603,0.0,0,0,0,0,0,1,0,0,train,0,58,60,3
10.168674698795181,4,1,0.001953601953601954,0.044444444444444446,0.04395604395604396,20,44,880,9,286,13,22,844,1.0,166,4,14,10,140,24,10,14,0.06162833150784958,0.0,train_001,sbm,1,97.77777777777777,31.77777777777778,4448.888888888889,166,0.0001326938485675747,0.008592670054623136,0.015442679367885317,8,4.748178074582777e-05,0.0059038981585760285,0.008042445765575331,0.0,0,0,0,0,0,1,0,0,train,0,58,153,3
