auc,dataset_group,final_gcc_ratio,graph_id,graph_name,graph_type,method,normalized_auc,observed_remove_ratio,remove_ratio_gcc_le_0.1,remove_ratio_gcc_le_0.2,remove_ratio_gcc_le_0.5,removed_nodes,runtime_seconds,status
0.3324385633270321,realworld_completed,0.0,football,football,social,SASB,0.3324385633270321,1.0,0.5478260869565217,0.4608695652173913,0.3043478260869565,115,1.322387,finished
0.19706525490208301,realworld_completed,0.0,ia_email_univ,ia-email-univ,communication,dynamic-closeness,0.19706525490208301,1.0,0.26301853486319504,0.2427184466019417,0.22241835834068846,1133,256.29563160000004,finished
0.22435847000324846,realworld_completed,0.0,ia_email_univ,ia-email-univ,communication,dynamic-degree,0.22435847000324846,1.0,0.3159752868490733,0.3133274492497793,0.26831421006178285,1133,7.152533500000117,finished
0.22491234247547495,realworld_completed,0.0,ia_email_univ,ia-email-univ,communication,dynamic-k-core,0.22491234247547495,1.0,0.3115622241835834,0.3106796116504854,0.2709620476610768,1133,8.579672400000161,finished
0.16846876463068544,realworld_completed,0.0,ia_email_univ,ia-email-univ,communication,M5,0.16846876463068544,1.0,0.2321270962047661,0.22594880847308035,0.17475728155339804,1133,632.9811365,finished
0.4135779772203392,realworld_completed,0.0,ia_email_univ,ia-email-univ,communication,random,0.4135779772203392,1.0,0.7166813768755517,0.6584289496910856,0.4210061782877317,1133,13.890634800000045,finished
0.1772980059811995,realworld_completed,0.0,ia_email_univ,ia-email-univ,communication,SASB,0.1772980059811995,1.0,0.2471315092674316,0.22594880847308035,0.1853486319505737,1133,70.3380373,finished
0.19641547263924888,realworld_completed,0.0,ia_enron_only,ia-enron-only,communication,dynamic-closeness,0.19641547263924888,1.0,0.3076923076923077,0.23776223776223776,0.15384615384615385,143,0.8004160000000002,finished
0.26355812020147684,realworld_completed,0.0,ia_enron_only,ia-enron-only,communication,dynamic-degree,0.26355812020147684,1.0,0.3776223776223776,0.34965034965034963,0.25874125874125875,143,0.17714509999999886,finished
0.26839943273509703,realworld_completed,0.0,ia_enron_only,ia-enron-only,communication,dynamic-k-core,0.26839943273509703,1.0,0.3636363636363637,0.3566433566433567,0.2867132867132867,143,0.19471270000000016,finished
0.1809623942491076,realworld_completed,0.0,ia_enron_only,ia-enron-only,communication,M5,0.1809623942491076,1.0,0.2937062937062937,0.2307692307692308,0.16083916083916086,143,1.6106970999999994,finished
0.4408773045136681,realworld_completed,0.0,ia_enron_only,ia-enron-only,communication,random,0.4408773045136681,1.0,0.7272727272727273,0.6783216783216783,0.4685314685314685,143,0.3050175999999993,finished
0.18262506724045188,realworld_completed,0.0,ia_enron_only,ia-enron-only,communication,SASB,0.18262506724045188,1.0,0.2937062937062937,0.2307692307692308,0.16083916083916086,143,0.9542763999999996,finished
0.1751389481617913,realworld_completed,0.0,ia_fb_messages,ia-fb-messages,communication,dynamic-closeness,0.1751389481617913,1.0,0.23696682464454974,0.2330173775671406,0.2282780410742496,1266,315.9871329000007,finished
0.17359972447459251,realworld_completed,0.0,ia_fb_messages,ia-fb-messages,communication,dynamic-degree,0.17359972447459251,1.0,0.2527646129541864,0.2503949447077409,0.2037914691943128,1266,7.859258999999838,finished
0.17307437938151532,realworld_completed,0.0,ia_fb_messages,ia-fb-messages,communication,dynamic-k-core,0.17307437938151532,1.0,0.25118483412322273,0.2464454976303317,0.2037914691943128,1266,9.319303500000386,finished
0.1675027265535116,realworld_completed,0.0,ia_fb_messages,ia-fb-messages,communication,M5,0.1675027265535116,1.0,0.2306477093206951,0.22748815165876776,0.21011058451816747,1266,881.3821177000001,finished
0.4009250316330122,realworld_completed,0.0,ia_fb_messages,ia-fb-messages,communication,random,0.4009250316330122,1.0,0.6998420221169036,0.631911532385466,0.4131121642969984,1266,19.58204969999952,finished
0.17325406986465813,realworld_completed,0.0,ia_fb_messages,ia-fb-messages,communication,SASB,0.17325406986465813,1.0,0.2322274881516588,0.22906793048973145,0.22511848341232227,1266,96.85260640000071,finished
0.1661570493753718,realworld_completed,0.0,ia_infect_dublin,ia-infect-dublin,contact,dynamic-closeness,0.1661570493753718,1.0,0.34878048780487797,0.1975609756097561,0.08780487804878047,410,9.619162599999981,finished
0.3223973825104105,realworld_completed,0.0,ia_infect_dublin,ia-infect-dublin,contact,dynamic-degree,0.3223973825104105,1.0,0.44634146341463415,0.4341463414634146,0.37560975609756103,410,1.500063999999952,finished
0.3376085663295657,realworld_completed,0.0,ia_infect_dublin,ia-infect-dublin,contact,dynamic-k-core,0.3376085663295657,1.0,0.4585365853658537,0.4536585365853658,0.4073170731707317,410,1.7889394999999697,finished
0.12177870315288518,realworld_completed,0.0,ia_infect_dublin,ia-infect-dublin,contact,M5,0.12177870315288518,1.0,0.2609756097560976,0.16585365853658535,0.11463414634146342,410,17.572216800000092,finished
0.4609756097560976,realworld_completed,0.0,ia_infect_dublin,ia-infect-dublin,contact,random,0.4609756097560976,1.0,0.7804878048780488,0.7195121951219512,0.4878048780487805,410,2.354351299999962,finished
0.12197501487209995,realworld_completed,0.0,ia_infect_dublin,ia-infect-dublin,contact,SASB,0.12197501487209995,1.0,0.2707317073170732,0.17804878048780487,0.11219512195121953,410,6.662116200000013,finished
0.4501135562690893,realworld_completed,0.0,ia_infect_hyper,ia-infect-hyper,contact,dynamic-closeness,0.4501135562690893,1.0,0.6991150442477876,0.6814159292035398,0.4955752212389381,113,0.8816355999999814,finished
0.4505834442791135,realworld_completed,0.0,ia_infect_hyper,ia-infect-hyper,contact,dynamic-degree,0.4505834442791135,1.0,0.6991150442477876,0.6814159292035398,0.4955752212389381,113,0.3011468000000264,finished
0.4505834442791135,realworld_completed,0.0,ia_infect_hyper,ia-infect-hyper,contact,dynamic-k-core,0.4505834442791135,1.0,0.6991150442477876,0.6814159292035398,0.4955752212389381,113,0.3916578000000186,finished
0.4364868039783852,realworld_completed,0.0,ia_infect_hyper,ia-infect-hyper,contact,M5,0.4364868039783852,1.0,0.6991150442477876,0.6902654867256637,0.4778761061946903,113,2.8574042000000186,finished
0.4902106664578275,realworld_completed,0.0,ia_infect_hyper,ia-infect-hyper,contact,random,0.4902106664578275,1.0,0.8849557522123894,0.7876106194690266,0.4955752212389381,113,0.44269420000000537,finished
0.4379747826767954,realworld_completed,0.0,ia_infect_hyper,ia-infect-hyper,contact,SASB,0.4379747826767954,1.0,0.6991150442477876,0.6814159292035398,0.4690265486725664,113,2.9076984000000152,finished
0.3045465954318907,realworld_completed,0.0,ia_radoslaw_email,ia-radoslaw-email,communication,dynamic-closeness,0.3045465954318907,1.0,0.5029940119760479,0.4491017964071856,0.31736526946107785,167,1.687490700000012,finished
0.30526372404890817,realworld_completed,0.0,ia_radoslaw_email,ia-radoslaw-email,communication,dynamic-degree,0.30526372404890817,1.0,0.5269461077844312,0.5089820359281437,0.31137724550898205,167,0.5246197000000166,finished
0.3055147190648643,realworld_completed,0.0,ia_radoslaw_email,ia-radoslaw-email,communication,dynamic-k-core,0.3055147190648643,1.0,0.5269461077844312,0.5089820359281437,0.31137724550898205,167,0.5860309999999345,finished
0.2777618415862885,realworld_completed,0.0,ia_radoslaw_email,ia-radoslaw-email,communication,M5,0.2777618415862885,1.0,0.5029940119760479,0.4850299401197605,0.2754491017964072,167,5.005833299999949,finished
0.4299723905482448,realworld_completed,0.0,ia_radoslaw_email,ia-radoslaw-email,communication,random,0.4299723905482448,1.0,0.7844311377245509,0.6826347305389222,0.4311377245508982,167,0.8113542999999481,finished
0.28123991537882315,realworld_completed,0.0,ia_radoslaw_email,ia-radoslaw-email,communication,SASB,0.28123991537882315,1.0,0.5029940119760479,0.4850299401197605,0.2934131736526946,167,3.886915000000045,finished
0.033301343836757216,realworld_completed,0.0,inf_euroroad,inf-euroroad,infrastructure,dynamic-closeness,0.033301343836757216,1.0,0.05678537054860443,0.04619826756496631,0.02309913378248316,1039,30.09570150000002,finished
0.0583698695995724,realworld_completed,0.0,inf_euroroad,inf-euroroad,infrastructure,dynamic-degree,0.0583698695995724,1.0,0.07507218479307026,0.06833493743984599,0.05293551491819057,1039,2.554389299999997,finished
0.057017417910350976,realworld_completed,0.0,inf_euroroad,inf-euroroad,infrastructure,dynamic-k-core,0.057017417910350976,1.0,0.07314725697786333,0.06544754571703561,0.05101058710298364,1039,2.8666660000000093,finished
0.02429271871505973,realworld_completed,0.0,inf_euroroad,inf-euroroad,infrastructure,M5,0.02429271871505973,1.0,0.04619826756496631,0.031761308950914335,0.012512030798845044,1039,48.37021759999999,finished
0.14847742656233648,realworld_completed,0.0,inf_euroroad,inf-euroroad,infrastructure,random,0.14847742656233648,1.0,0.2300288739172281,0.22040423484119345,0.1472569778633301,1039,3.58381490000005,finished
0.028188891184145564,realworld_completed,0.0,inf_euroroad,inf-euroroad,infrastructure,SASB,0.028188891184145564,1.0,0.04619826756496631,0.03368623676612127,0.01732435033686237,1039,9.531911100000002,finished
0.01235958526356811,realworld_completed,0.0,inf_power,inf-power,infrastructure,dynamic-closeness,0.01235958526356811,1.0,0.025096134385751867,0.017810159886662617,0.006678809957498482,4941,888.2760897000007,finished
0.040529103571915866,realworld_completed,0.0,inf_power,inf-power,infrastructure,dynamic-degree,0.040529103571915866,1.0,0.05666869054847198,0.05424003238210889,0.045739728799838085,4941,55.430382799999286,finished
0.04211879903566395,realworld_completed,0.0,inf_power,inf-power,infrastructure,dynamic-k-core,0.04211879903566395,1.0,0.057883019631653515,0.055454361465290425,0.0475612224246104,4941,50.57930259999921,finished
0.009428663614172843,realworld_completed,0.0,inf_power,inf-power,infrastructure,M5,0.009428663614172843,1.0,0.01720299534507185,0.011131349929164137,0.0064764217769682254,4941,4153.3843594,finished
0.1798748609426079,realworld_completed,0.0,inf_power,inf-power,infrastructure,random,0.1798748609426079,1.0,0.25784254199554746,0.2359846184982797,0.2001619105444242,4941,77.82556300000033,finished
0.01068002141931337,realworld_completed,0.0,inf_power,inf-power,infrastructure,SASB,0.01068002141931337,1.0,0.016798218984011334,0.012952843553936451,0.008095527221210281,4941,128.4728427,finished
0.09356401509653073,realworld_completed,0.0,inf_usair97,inf-USAir97,infrastructure,dynamic-closeness,0.09356401509653073,1.0,0.14759036144578316,0.12951807228915665,0.08734939759036145,332,3.307837900000038,finished
0.10361627231818843,realworld_completed,0.0,inf_usair97,inf-USAir97,infrastructure,dynamic-degree,0.10361627231818843,1.0,0.1566265060240964,0.14457831325301204,0.1144578313253012,332,0.4630162999999925,finished
0.1084065176368123,realworld_completed,0.0,inf_usair97,inf-USAir97,infrastructure,dynamic-k-core,0.1084065176368123,1.0,0.16265060240963855,0.1566265060240964,0.12349397590361445,332,0.5485823999999866,finished
0.07523769777906808,realworld_completed,0.0,inf_usair97,inf-USAir97,infrastructure,M5,0.07523769777906808,1.0,0.13855421686746988,0.11746987951807228,0.06927710843373494,332,6.81642039999997,finished
0.4385977645521847,realworld_completed,0.0,inf_usair97,inf-USAir97,infrastructure,random,0.4385977645521847,1.0,0.7981927710843374,0.7018072289156626,0.4246987951807229,332,1.5520003000000315,finished
