dataset,graph_id,graph_name,graph_type,community_strength,method,candidate_policy,source_policy,seed,status,auc,normalized_auc,observed_remove_ratio,removed_edges,final_gcc_ratio,runtime_seconds,true_source_traversal_count,louvain_recomputes,max_steps,gcc_at_5pct,gcc_at_10pct,gcc_at_20pct,gcc_at_40pct,first_positive_drop_step,positive_delta_gcc_rate,conditional_mean_delta_gcc,inter_community_ratio,mean_edge_embeddedness,mean_common_neighbors,source_count_min,source_count_max,source_count_mean,source_count_median,candidate_count_mean,candidate_fraction_mean,candidate_match_difference_mean,strict_match_count_total,degree_only_match_count_total,community_only_match_count_total,fallback_count_total,p2_degree_product_fallback_count,initial_source_nodes,initial_source_node_hash,initial_candidate_count,initial_candidate_hash,candidate_generation_seconds,sampled_path_scoring_seconds,model_scoring_seconds,total_selection_seconds
synthetic45,synthetic_test_000,synthetic_test_000,sbm,medium,SASB-candidate,sasb,SASB-structured,20260513,finished,0.6779190945764231,0.6779190945764231,1.0,388,0.007246376811594203,6.4929306999838445,9550,136,388,1.0,1.0,1.0,1.0,198,0.13402061855670103,0.019091415830546268,0.3865979381443299,0.03097079037800687,0.07474226804123711,2.0,32.0,24.61340206185567,32.0,56.824742268041234,0.5553636063573203,0.0,0,0,0,0,0,"[""85"", ""48"", ""38"", ""88"", ""83"", ""87"", ""31"", ""65"", ""69"", ""66"", ""99"", ""103"", ""95"", ""107"", ""3"", ""4"", ""52"", ""59"", ""1"", ""131"", ""137"", ""51"", ""110"", ""121"", ""70"", ""126"", ""30"", ""90"", ""35"", ""71"", ""74"", ""133""]",39e4c861d83d5b3daba316c3c7149425222b0d196a794f7cfdbd5a924cb2e92b,98,b0d5428e5962878bb31ccc5d8f8943ae0f39ad3105fb8b84ce09f96f9720346e,0.602148999896599,1.3720361003652215,0.04706610008724965,3.693193000013707
synthetic45,synthetic_test_000,synthetic_test_000,sbm,medium,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.6708408038248916,0.6708408038248916,1.0,388,0.007246376811594203,6.644338899990544,9913,121,388,0.9927536231884058,0.9782608695652174,0.9710144927536232,0.9637681159420289,12,0.16494845360824742,0.01551177536231884,0.30927835051546393,0.02500613647520864,0.07474226804123711,2.0,32.0,25.548969072164947,32.0,58.69072164948454,0.5376427212362715,0.3013141801068174,0,0,0,0,0,"[""85"", ""48"", ""38"", ""88"", ""83"", ""87"", ""31"", ""65"", ""69"", ""66"", ""99"", ""103"", ""95"", ""107"", ""3"", ""4"", ""52"", ""59"", ""1"", ""131"", ""137"", ""51"", ""110"", ""121"", ""70"", ""126"", ""30"", ""90"", ""35"", ""71"", ""74"", ""133""]",39e4c861d83d5b3daba316c3c7149425222b0d196a794f7cfdbd5a924cb2e92b,98,5125828b6141cbb59cfb00f597a600e537f2ac13faea4911ee09bdb1de8aa880,0.7048797001771163,1.390480899863178,0.04906960000516847,3.824972800066462
synthetic45,synthetic_test_000,synthetic_test_000,sbm,medium,Structure-matched-candidate,structure_matched,SASB-structured,20260513,finished,0.7056159420289855,0.7056159420289855,1.0,388,0.007246376811594203,9.362602799985325,9891,121,388,1.0,1.0,1.0,1.0,217,0.16494845360824742,0.015511775362318842,0.3788659793814433,0.032326951399116344,0.07474226804123711,2.0,32.0,25.492268041237114,32.0,59.2319587628866,0.537051953062804,0.0,22982,0,0,0,0,"[""85"", ""48"", ""38"", ""88"", ""83"", ""87"", ""31"", ""65"", ""69"", ""66"", ""99"", ""103"", ""95"", ""107"", ""3"", ""4"", ""52"", ""59"", ""1"", ""131"", ""137"", ""51"", ""110"", ""121"", ""70"", ""126"", ""30"", ""90"", ""35"", ""71"", ""74"", ""133""]",39e4c861d83d5b3daba316c3c7149425222b0d196a794f7cfdbd5a924cb2e92b,98,f0600faf9d07e69ffe24a899cd2cfea408f387d0efbd64d5744ab51dc323a284,3.3681212002411485,1.4026219999359455,0.04899000030127354,6.555987000407185
synthetic45,synthetic_test_001,synthetic_test_001,ws,none,SASB-candidate,sasb,SASB-structured,20260513,finished,0.6892976178805998,0.6892976178805998,1.0,1010,0.0049504950495049506,28.448667400021804,25085,253,1010,1.0,1.0,1.0,1.0,516,0.04356435643564356,0.022614761476147615,0.2861386138613861,0.2973302687411598,1.204950495049505,2.0,32.0,24.836633663366335,32.0,96.0029702970297,0.454266880085348,0.0,0,0,0,0,0,"[""46"", ""79"", ""63"", ""60"", ""157"", ""58"", ""142"", ""78"", ""100"", ""61"", ""56"", ""17"", ""150"", ""104"", ""112"", ""125"", ""13"", ""130"", ""131"", ""148"", ""152"", ""154"", ""174"", ""33"", ""99"", ""75"", ""48"", ""129"", ""179"", ""189"", ""120"", ""1""]",3f98cd5e46373c465d65e3563bd09c3e616d387b76cb8f9de074f817b8a7e53a,169,97be54dc1b2dadbab17415b62b7f6e839bbff59e268733529754e94fdeae8e17,3.4574295006750617,6.558761300257174,0.2133959003840573,18.56306680018315
synthetic45,synthetic_test_001,synthetic_test_001,ws,none,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.5335481815508283,0.5335481815508283,1.0,1010,0.0049504950495049506,24.42107099998975,24668,243,1010,1.0,1.0,1.0,0.7376237623762376,339,0.04950495049504951,0.0199009900990099,0.27821782178217824,0.2978382838283828,1.204950495049505,2.0,32.0,24.423762376237622,32.0,86.15049504950495,0.5100208050186374,0.41646712616309883,0,0,0,0,0,"[""46"", ""79"", ""63"", ""60"", ""157"", ""58"", ""142"", ""78"", ""100"", ""61"", ""56"", ""17"", ""150"", ""104"", ""112"", ""125"", ""13"", ""130"", ""131"", ""148"", ""152"", ""154"", ""174"", ""33"", ""99"", ""75"", ""48"", ""129"", ""179"", ""189"", ""120"", ""1""]",3f98cd5e46373c465d65e3563bd09c3e616d387b76cb8f9de074f817b8a7e53a,169,205c685f712434e6615d76f5dcbe06ddc605fa7993605fdad43e980f87ad8af5,3.3908674996637274,5.36144459946081,0.1830204996804241,15.979315600008704
synthetic45,synthetic_test_001,synthetic_test_001,ws,none,Structure-matched-candidate,structure_matched,SASB-structured,20260513,finished,0.5937138515831781,0.5937138515831781,1.0,1010,0.0049504950495049506,54.98251739999978,24792,257,1010,1.0,1.0,1.0,1.0,410,0.03762376237623762,0.02618551328817092,0.3217821782178218,0.3032869715542983,1.204950495049505,2.0,32.0,24.546534653465347,32.0,89.4881188118812,0.4816812414363635,0.0,90383,0,0,0,0,"[""46"", ""79"", ""63"", ""60"", ""157"", ""58"", ""142"", ""78"", ""100"", ""61"", ""56"", ""17"", ""150"", ""104"", ""112"", ""125"", ""13"", ""130"", ""131"", ""148"", ""152"", ""154"", ""174"", ""33"", ""99"", ""75"", ""48"", ""129"", ""179"", ""189"", ""120"", ""1""]",3f98cd5e46373c465d65e3563bd09c3e616d387b76cb8f9de074f817b8a7e53a,169,684bd1e5af1290adf7b0b453c00802a1cbf248f87fc3b42d2abcf1c52ff9e0f7,32.75828939981875,5.861896899761632,0.19858550003846176,46.34173550020205
synthetic45,synthetic_test_002,synthetic_test_002,er,none,SASB-candidate,sasb,SASB-structured,20260513,finished,0.41430995475113125,0.41430995475113125,1.0,208,0.011764705882352941,1.4292140000034124,3662,91,208,1.0,1.0,1.0,0.4823529411764706,65,0.09134615384615384,0.052012383900928785,0.4423076923076923,0.05469322344322344,0.09134615384615384,2.0,32.0,17.60576923076923,14.0,31.533653846153847,0.792954220209342,0.0,0,0,0,0,0,"[""48"", ""14"", ""51"", ""24"", ""3"", ""25"", ""28"", ""57"", ""73"", ""17"", ""67"", ""8"", ""54"", ""61"", ""38"", ""40"", ""53"", ""79"", ""84"", ""12"", ""19"", ""32"", ""70"", ""62"", ""74"", ""81"", ""41"", ""42"", ""60"", ""75"", ""46"", ""15""]",dc3f45108aab842625ba407d285965ed6df1f2a497b407cd03471c1e3d8227ea,65,0f19d6606b058884280d35684e7264c9369abdab453793e123a8ade8ab631672,0.12533169984817505,0.27065710007445887,0.013436299923341721,0.8488113000348676
synthetic45,synthetic_test_002,synthetic_test_002,er,none,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.3464366515837104,0.3464366515837104,1.0,208,0.011764705882352941,1.2984152999997605,3725,90,208,1.0,0.9647058823529412,0.9647058823529412,0.3764705882352941,14,0.09615384615384616,0.04941176470588234,0.41346153846153844,0.04988553113553114,0.09134615384615384,2.0,32.0,17.908653846153847,17.0,31.447115384615383,0.8412503131927365,0.11261980707593687,0,0,0,0,0,"[""48"", ""14"", ""51"", ""24"", ""3"", ""25"", ""28"", ""57"", ""73"", ""17"", ""67"", ""8"", ""54"", ""61"", ""38"", ""40"", ""53"", ""79"", ""84"", ""12"", ""19"", ""32"", ""70"", ""62"", ""74"", ""81"", ""41"", ""42"", ""60"", ""75"", ""46"", ""15""]",dc3f45108aab842625ba407d285965ed6df1f2a497b407cd03471c1e3d8227ea,65,e816d1e1f635ca1937fc3d783489a94e733ab97e7e058ad89c5ba09611e4bb8b,0.13275009993230924,0.23126019976916723,0.014629699988290668,0.783813199668657
synthetic45,synthetic_test_002,synthetic_test_002,er,none,Structure-matched-candidate,structure_matched,SASB-structured,20260513,finished,0.4175904977375566,0.4175904977375566,1.0,208,0.011764705882352941,1.7969640999799594,3616,89,208,1.0,1.0,1.0,0.4117647058823529,66,0.09134615384615384,0.052012383900928785,0.40865384615384615,0.05789835164835164,0.09134615384615384,2.0,32.0,17.384615384615383,13.0,31.216346153846153,0.7819764905203308,0.0,6493,0,0,0,0,"[""48"", ""14"", ""51"", ""24"", ""3"", ""25"", ""28"", ""57"", ""73"", ""17"", ""67"", ""8"", ""54"", ""61"", ""38"", ""40"", ""53"", ""79"", ""84"", ""12"", ""19"", ""32"", ""70"", ""62"", ""74"", ""81"", ""41"", ""42"", ""60"", ""75"", ""46"", ""15""]",dc3f45108aab842625ba407d285965ed6df1f2a497b407cd03471c1e3d8227ea,65,613b997e827e86cb6e9cdce39bbbb370526c07f333cf4ac8a00df2879698636d,0.5317453996685799,0.2697042003565002,0.013179499888792634,1.2181600999610964
synthetic45,synthetic_test_003,synthetic_test_003,sbm,mixed,SASB-candidate,sasb,SASB-structured,20260513,finished,0.788564925391766,0.788564925391766,1.0,1123,0.004672897196261682,45.32617720001144,31069,241,1123,1.0,1.0,1.0,1.0,740,0.07212822796081923,0.012287988923502942,0.5556544968833482,0.06640001435192885,0.21104185218165628,2.0,32.0,27.66607301869991,32.0,111.2226179875334,0.3778445531989996,0.0,0,0,0,0,0,"[""70"", ""202"", ""162"", ""59"", ""149"", ""85"", ""12"", ""205"", ""158"", ""209"", ""29"", ""44"", ""148"", ""105"", ""49"", ""57"", ""92"", ""182"", ""186"", ""194"", ""24"", ""37"", ""93"", ""155"", ""62"", ""27"", ""67"", ""157"", ""76"", ""68"", ""40"", ""126""]",297d85e1c620a4a476baeb7147f8e001c3086197bd0577ba0e34c022353cdb79,180,fb2ff80e3577d1e1e1637c4204c297d0d3ec080db36005fc74e6d73e5e05b69a,5.6839158996299375,8.850125499477144,0.2728354003338609,26.546058899984928
synthetic45,synthetic_test_003,synthetic_test_003,sbm,mixed,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.8380360516307288,0.8380360516307288,1.0,1123,0.004672897196261682,52.000670400011586,34109,166,1123,1.0,1.0,1.0,0.9906542056074766,238,0.1433659839715049,0.006182155918035641,0.390026714158504,0.03815369601211098,0.21104185218165628,2.0,32.0,30.373107747105966,32.0,118.11843276936777,0.3116533681617296,0.41606526155598744,0,0,0,0,0,"[""70"", ""202"", ""162"", ""59"", ""149"", ""85"", ""12"", ""205"", ""158"", ""209"", ""29"", ""44"", ""148"", ""105"", ""49"", ""57"", ""92"", ""182"", ""186"", ""194"", ""24"", ""37"", ""93"", ""155"", ""62"", ""27"", ""67"", ""157"", ""76"", ""68"", ""40"", ""126""]",297d85e1c620a4a476baeb7147f8e001c3086197bd0577ba0e34c022353cdb79,180,33fd7a80f0ecd57565deefb827d50d099700beee4315780a050dd06c288fc6e2,6.68828949998715,9.735699100536294,0.29603050055447966,29.450663400959456
synthetic45,synthetic_test_003,synthetic_test_003,sbm,mixed,Structure-matched-candidate,structure_matched,SASB-structured,20260513,finished,0.7996209252586114,0.7996209252586114,1.0,1123,0.004672897196261682,93.42977710001287,31573,229,1123,1.0,1.0,1.0,1.0,717,0.08281389136242208,0.010702441965631594,0.5458593054318789,0.06636332525691385,0.21104185218165628,2.0,32.0,28.11487088156723,32.0,112.30721282279609,0.36455057704178095,0.0,126121,0,0,0,0,"[""70"", ""202"", ""162"", ""59"", ""149"", ""85"", ""12"", ""205"", ""158"", ""209"", ""29"", ""44"", ""148"", ""105"", ""49"", ""57"", ""92"", ""182"", ""186"", ""194"", ""24"", ""37"", ""93"", ""155"", ""62"", ""27"", ""67"", ""157"", ""76"", ""68"", ""40"", ""126""]",297d85e1c620a4a476baeb7147f8e001c3086197bd0577ba0e34c022353cdb79,180,278742ecb1b7be6642549c102aff5ad7ecf8d80ebc70acf3ac859580555d755a,53.962736200453946,8.935364100063452,0.2736855008988641,74.71083660057047
synthetic45,synthetic_test_004,synthetic_test_004,ba,none,SASB-candidate,sasb,SASB-structured,20260513,finished,0.49215214932126694,0.49215214932126694,1.0,204,0.009615384615384616,1.7049673000001349,4322,94,204,1.0,1.0,1.0,0.7692307692307693,73,0.19607843137254902,0.024759615384615387,0.3627450980392157,0.03759144083632574,0.10784313725490197,2.0,32.0,21.186274509803923,32.0,36.279411764705884,0.7520559397267851,0.0,0,0,0,0,0,"[""3"", ""0"", ""16"", ""6"", ""2"", ""10"", ""12"", ""21"", ""7"", ""27"", ""5"", ""4"", ""1"", ""15"", ""32"", ""39"", ""11"", ""13"", ""22"", ""23"", ""37"", ""41"", ""71"", ""9"", ""73"", ""78"", ""96"", ""17"", ""60"", ""61"", ""86"", ""24""]",4bbc289f4cac08c2b8feddcc7babb352cd4a5447245490479af4bda1926960ae,67,3f28b170e18a14781e89d1a47f994e76288bc585e033dc9bee2a1980967c04ab,0.13912339956732467,0.35892339976271614,0.015533100260654464,0.9828811998595484
synthetic45,synthetic_test_004,synthetic_test_004,ba,none,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.46033653846153844,0.46033653846153844,1.0,204,0.009615384615384616,1.6267388999985997,4448,84,204,1.0,1.0,0.9519230769230769,0.4807692307692308,34,0.22549019607843138,0.021530100334448157,0.3333333333333333,0.03652563572640299,0.10784313725490197,2.0,32.0,21.80392156862745,32.0,36.82843137254902,0.7793331236927492,0.16254558938931193,0,0,0,0,0,"[""3"", ""0"", ""16"", ""6"", ""2"", ""10"", ""12"", ""21"", ""7"", ""27"", ""5"", ""4"", ""1"", ""15"", ""32"", ""39"", ""11"", ""13"", ""22"", ""23"", ""37"", ""41"", ""71"", ""9"", ""73"", ""78"", ""96"", ""17"", ""60"", ""61"", ""86"", ""24""]",4bbc289f4cac08c2b8feddcc7babb352cd4a5447245490479af4bda1926960ae,67,c551661b4f2cf77c21cb5b97b595be3a456cbc2c84f47b6080d61f1d1c4ee242,0.15826300016487949,0.335877199890092,0.015458700276212767,0.9518863001721911
synthetic45,synthetic_test_004,synthetic_test_004,ba,none,Structure-matched-candidate,structure_matched,SASB-structured,20260513,finished,0.47791760935143285,0.47791760935143285,1.0,204,0.009615384615384616,2.012153399991803,4330,92,204,1.0,1.0,1.0,0.5961538461538461,74,0.19607843137254902,0.024759615384615383,0.35294117647058826,0.035311286350288906,0.10784313725490197,2.0,32.0,21.225490196078432,32.0,36.11764705882353,0.7674380037958937,0.0,7368,0,0,0,0,"[""3"", ""0"", ""16"", ""6"", ""2"", ""10"", ""12"", ""21"", ""7"", ""27"", ""5"", ""4"", ""1"", ""15"", ""32"", ""39"", ""11"", ""13"", ""22"", ""23"", ""37"", ""41"", ""71"", ""9"", ""73"", ""78"", ""96"", ""17"", ""60"", ""61"", ""86"", ""24""]",4bbc289f4cac08c2b8feddcc7babb352cd4a5447245490479af4bda1926960ae,67,97fbaa53a0c300cb50e6300e9bba0a2bd3dfd511d3db1f48ae32b21991364d28,0.5543824999767821,0.34549450007034466,0.015172900049947202,1.3737754998146556
synthetic45,synthetic_test_005,synthetic_test_005,sbm,strong,SASB-candidate,sasb,SASB-structured,20260513,finished,0.7143162933701764,0.7143162933701764,1.0,767,0.004975124378109453,21.47741640001186,19859,197,767,1.0,1.0,1.0,1.0,455,0.10039113428943937,0.012922400982102473,0.38461538461538464,0.07425865095356621,0.19556714471968709,2.0,32.0,25.891786179921773,32.0,86.73272490221643,0.46022444682639657,0.0,0,0,0,0,0,"[""193"", ""24"", ""129"", ""34"", ""20"", ""8"", ""148"", ""175"", ""183"", ""200"", ""159"", ""166"", ""152"", ""158"", ""0"", ""107"", ""177"", ""7"", ""13"", ""150"", ""157"", ""70"", ""12"", ""135"", ""33"", ""38"", ""15"", ""108"", ""127"", ""17"", ""178"", ""78""]",f0cf3383de8f7e709e6f71222e57ef11a9acc6499badcbcdd9be33213e1eada7,147,233a876e16d225867ca42da50c8bba9453cdc606f627ce17d7849f753c148cf1,2.2135934998223092,4.582832599844551,0.14306749976822175,12.503768199967453
synthetic45,synthetic_test_005,synthetic_test_005,sbm,strong,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.7398729948692002,0.7398729948692002,1.0,767,0.004975124378109453,23.076148499996634,21894,149,767,0.9950248756218906,0.9950248756218906,0.9850746268656716,0.945273631840796,36,0.1681877444589309,0.007713371128851864,0.2633637548891786,0.0534613221053899,0.19556714471968709,2.0,32.0,28.544980443285528,32.0,91.85788787483703,0.4040846795029354,0.45104331679278575,0,0,0,0,0,"[""193"", ""24"", ""129"", ""34"", ""20"", ""8"", ""148"", ""175"", ""183"", ""200"", ""159"", ""166"", ""152"", ""158"", ""0"", ""107"", ""177"", ""7"", ""13"", ""150"", ""157"", ""70"", ""12"", ""135"", ""33"", ""38"", ""15"", ""108"", ""127"", ""17"", ""178"", ""78""]",f0cf3383de8f7e709e6f71222e57ef11a9acc6499badcbcdd9be33213e1eada7,147,49e86e72c530dbac5cc4b8f5f1b6870cf0d09938a38c8c2827e1920b1b527983,2.5946497005643323,4.812492899887729,0.15126759972190484,13.445322900282918
synthetic45,synthetic_test_005,synthetic_test_005,sbm,strong,Structure-matched-candidate,structure_matched,SASB-structured,20260513,finished,0.7473843299798271,0.7473843299798271,1.0,767,0.004975124378109453,38.32521780001116,20606,183,767,1.0,1.0,1.0,1.0,474,0.11864406779661017,0.010934339292548247,0.33376792698826596,0.07028625799812241,0.19556714471968709,2.0,32.0,26.865710560625814,32.0,89.5071707953064,0.43532632915821506,0.0,68652,0,0,0,0,"[""193"", ""24"", ""129"", ""34"", ""20"", ""8"", ""148"", ""175"", ""183"", ""200"", ""159"", ""166"", ""152"", ""158"", ""0"", ""107"", ""177"", ""7"", ""13"", ""150"", ""157"", ""70"", ""12"", ""135"", ""33"", ""38"", ""15"", ""108"", ""127"", ""17"", ""178"", ""78""]",f0cf3383de8f7e709e6f71222e57ef11a9acc6499badcbcdd9be33213e1eada7,147,e87ce454f22770d357175af2f6c5ad755cefc84a398ede66b8ae175180e240b6,18.44229109949083,4.771581600100035,0.15044670028146356,29.026687300094636
synthetic45,synthetic_test_006,synthetic_test_006,sbm,strong,SASB-candidate,sasb,SASB-structured,20260513,finished,0.19612108444770107,0.19612108444770107,1.0,206,0.009433962264150943,0.8949113999842666,2784,102,206,0.8301886792452831,0.6320754716981132,0.27358490566037735,0.1320754716981132,5,0.1262135922330097,0.038098693759071114,0.35436893203883496,0.1081715210355987,0.16019417475728157,2.0,32.0,13.514563106796116,9.0,21.781553398058254,0.9163829753233034,0.0,0,0,0,0,0,"[""76"", ""105"", ""25"", ""88"", ""84"", ""31"", ""73"", ""81"", ""71"", ""45"", ""56"", ""91"", ""49"", ""100"", ""11"", ""2"", ""22"", ""41"", ""5"", ""50"", ""75"", ""80"", ""86"", ""78"", ""62"", ""87"", ""29"", ""26"", ""10"", ""89"", ""6"", ""101""]",ad61278342183911cd6f5b01b8419866ab8083c10d3aa6d25e4743ccb3320fbb,67,09be8c1eb2a51085aef320450903b3e2f1556d73ca98b4c71ebfcc90ccb1533a,0.06365029973676428,0.14223729990771972,0.00978030011174269,0.49904320016503334
synthetic45,synthetic_test_006,synthetic_test_006,sbm,strong,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.167361238322037,0.167361238322037,1.0,206,0.009433962264150943,0.7810939000046346,2663,102,206,0.6320754716981132,0.4528301886792453,0.2641509433962264,0.14150943396226415,7,0.12135922330097088,0.03962264150943396,0.35436893203883496,0.10509708737864076,0.16019417475728157,2.0,32.0,12.927184466019417,9.0,20.29126213592233,0.9414909683883299,0.029802787145472992,0,0,0,0,0,"[""76"", ""105"", ""25"", ""88"", ""84"", ""31"", ""73"", ""81"", ""71"", ""45"", ""56"", ""91"", ""49"", ""100"", ""11"", ""2"", ""22"", ""41"", ""5"", ""50"", ""75"", ""80"", ""86"", ""78"", ""62"", ""87"", ""29"", ""26"", ""10"", ""89"", ""6"", ""101""]",ad61278342183911cd6f5b01b8419866ab8083c10d3aa6d25e4743ccb3320fbb,67,9f8fd128d2b5310cafdfd0b03e66058b665176f8c98e1a2aa4acb9c04bf8ae0a,0.06886810014839284,0.11523020002641715,0.008862899878295138,0.45101960003376007
synthetic45,synthetic_test_006,synthetic_test_006,sbm,strong,Structure-matched-candidate,structure_matched,SASB-structured,20260513,finished,0.17835226231910606,0.17835226231910606,1.0,206,0.009433962264150943,0.9552982999884989,2682,103,206,0.8301886792452831,0.6320754716981132,0.27358490566037735,0.1320754716981132,5,0.1262135922330097,0.038098693759071114,0.3932038834951456,0.1076860841423948,0.16019417475728157,2.0,32.0,13.019417475728156,9.0,20.54854368932039,0.9312163721932699,0.0,4233,0,0,0,0,"[""76"", ""105"", ""25"", ""88"", ""84"", ""31"", ""73"", ""81"", ""71"", ""45"", ""56"", ""91"", ""49"", ""100"", ""11"", ""2"", ""22"", ""41"", ""5"", ""50"", ""75"", ""80"", ""86"", ""78"", ""62"", ""87"", ""29"", ""26"", ""10"", ""89"", ""6"", ""101""]",ad61278342183911cd6f5b01b8419866ab8083c10d3aa6d25e4743ccb3320fbb,67,77baf9d543ff5606e5cc840d6468d56cf904c3a9050ca6802076f472ef313602,0.22108340039267205,0.11986779983271845,0.008705100161023438,0.6125915998709388
synthetic45,synthetic_test_007,synthetic_test_007,sbm,weak,SASB-candidate,sasb,SASB-structured,20260513,finished,0.7797914929965936,0.7797914929965936,1.0,661,0.006802721088435374,16.17019539998728,18463,135,661,1.0,1.0,1.0,1.0,377,0.12254160363086233,0.01226169480137734,0.49016641452344933,0.06664469877961024,0.19062027231467474,2.0,32.0,27.931921331316186,32.0,81.04236006051437,0.43563317716305155,0.0,0,0,0,0,0,"[""127"", ""134"", ""140"", ""96"", ""49"", ""74"", ""57"", ""7"", ""14"", ""21"", ""61"", ""106"", ""34"", ""142"", ""29"", ""80"", ""100"", ""101"", ""125"", ""19"", ""26"", ""38"", ""37"", ""35"", ""58"", ""78"", ""109"", ""122"", ""31"", ""137"", ""77"", ""25""]",3a2fc6171ac58a7d77db2d4fb3055242835d75b11798b0dc609638805177ca44,129,14979930ff74b749720ce023b4ec029d37d399ec75ebefe33747164894277a71,1.9438476001378149,3.395447200309718,0.11542449981789105,9.791270800225902
synthetic45,synthetic_test_007,synthetic_test_007,sbm,weak,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.8055101011660337,0.8055101011660337,1.0,661,0.006802721088435374,17.34575710000354,20047,93,661,1.0,0.9931972789115646,0.9931972789115646,0.9863945578231292,62,0.18456883509833585,0.008140961302553809,0.33434190620272314,0.04048770610797842,0.19062027231467474,2.0,32.0,30.328290468986385,32.0,85.96217851739789,0.38788932396746423,0.39265299275206733,0,0,0,0,0,"[""127"", ""134"", ""140"", ""96"", ""49"", ""74"", ""57"", ""7"", ""14"", ""21"", ""61"", ""106"", ""34"", ""142"", ""29"", ""80"", ""100"", ""101"", ""125"", ""19"", ""26"", ""38"", ""37"", ""35"", ""58"", ""78"", ""109"", ""122"", ""31"", ""137"", ""77"", ""25""]",3a2fc6171ac58a7d77db2d4fb3055242835d75b11798b0dc609638805177ca44,129,ea68fe38f8ae2e1e3746fab109324650d7a1d958f34904c8ccf691f48b208427,2.198938000103226,3.506541400391143,0.12214519997360185,10.240792199736461
synthetic45,synthetic_test_007,synthetic_test_007,sbm,weak,Structure-matched-candidate,structure_matched,SASB-structured,20260513,finished,0.7903403418856196,0.7903403418856196,1.0,661,0.006802721088435374,27.581559400015976,18843,129,661,1.0,1.0,1.0,1.0,430,0.13010590015128592,0.011548805568739124,0.491679273827534,0.06805755722726443,0.19062027231467474,2.0,32.0,28.50680786686838,32.0,82.38880484114978,0.425971892641834,0.0,54459,0,0,0,0,"[""127"", ""134"", ""140"", ""96"", ""49"", ""74"", ""57"", ""7"", ""14"", ""21"", ""61"", ""106"", ""34"", ""142"", ""29"", ""80"", ""100"", ""101"", ""125"", ""19"", ""26"", ""38"", ""37"", ""35"", ""58"", ""78"", ""109"", ""122"", ""31"", ""137"", ""77"", ""25""]",3a2fc6171ac58a7d77db2d4fb3055242835d75b11798b0dc609638805177ca44,129,e07bbbd9186404c5c70972b81358fc07bf271bffa74297a1070ddc10cb115e43,13.456224100576947,3.363227200199617,0.11680500046350062,21.225483300251653
synthetic45,synthetic_test_008,synthetic_test_008,sbm,strong,SASB-candidate,sasb,SASB-structured,20260513,finished,0.5101936912008854,0.5101936912008854,1.0,325,0.007194244604316547,3.927535099996021,6953,135,325,1.0,1.0,1.0,0.9856115107913669,110,0.13230769230769232,0.023088505939434498,0.3353846153846154,0.05959706959706959,0.11692307692307692,2.0,32.0,21.393846153846155,32.0,45.13230769230769,0.681477059422618,0.0,0,0,0,0,0,"[""122"", ""97"", ""111"", ""95"", ""93"", ""113"", ""60"", ""74"", ""81"", ""123"", ""37"", ""116"", ""46"", ""27"", ""28"", ""103"", ""114"", ""32"", ""108"", ""130"", ""135"", ""43"", ""10"", ""16"", ""136"", ""86"", ""52"", ""19"", ""58"", ""83"", ""6"", ""100""]",5cb35e833fc5b182891b87229dcc3ff2718f0d9b567a58dd961f5419833d0e3e,89,c8c74aa37e1c610a57ed125373e62ee7a11ac60e9f7ced03f061f3e56e20a6db,0.3317661000182852,0.8257640998344868,0.03081880003446713,2.232016800000565
synthetic45,synthetic_test_008,synthetic_test_008,sbm,strong,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,finished,0.42308799114554513,0.42308799114554513,1.0,325,0.007194244604316547,3.527336099999957,6869,133,325,0.9784172661870504,0.9712230215827338,0.9280575539568345,0.4460431654676259,8,0.13538461538461538,0.022563767168083712,0.3230769230769231,0.05074725274725274,0.11692307692307692,2.0,32.0,21.135384615384616,32.0,43.44,0.7297187956621349,0.17948497058974927,0,0,0,0,0,"[""122"", ""97"", ""111"", ""95"", ""93"", ""113"", ""60"", ""74"", ""81"", ""123"", ""37"", ""116"", ""46"", ""27"", ""28"", ""103"", ""114"", ""32"", ""108"", ""130"", ""135"", ""43"", ""10"", ""16"", ""136"", ""86"", ""52"", ""19"", ""58"", ""83"", ""6"", ""100""]",5cb35e833fc5b182891b87229dcc3ff2718f0d9b567a58dd961f5419833d0e3e,89,b4fe0b42a02b47b6d9c5a94e117cd70f07541b086343e3189b9ce85c727e182a,0.34480100029031746,0.7084637998486869,0.029489000124158338,2.0312264999665786
