dataset,dataset_label,graph_id,method,candidate_policy,seed,steps,initial_candidate_count,candidate_count_mean,candidate_fraction_mean,inter_community_ratio_mean,boundary_ratio_mean,bridge_ratio_mean,low_cn_ratio_mean,matched_feature_difference_mean,strict_match_count,degree_only_match_count,community_only_match_count,fallback_count,initial_candidate_hash,initial_source_node_hash
realworld_completed,realworld24,rt_retweet,Structure-matched-candidate,structure_matched,20260513,117,64,12.222222222222221,0.97376952788259,0.12709186903024894,0.12709186903024894,0.8730820013772496,0.9765167548120052,0.0,1430,0,0,0,185cbe7b4cad4d979ab94964f600f06989c34b64f88ab26a56919200b73d6011,86f974db1223ef053794a0576b6987b0a0b88b47f5f73f565371bf33fca31936
realworld_completed,realworld24,rt_twitter_copen,Random-size-matched-candidate,random_size_matched,20260513,1029,213,70.29251700680273,0.6376441625061102,0.09664494379069967,0.09664494379069967,0.7648849090130985,0.9845669965727673,0.2569552521941894,0,0,0,0,b5b97b0118716d3fb4c08f6c526b2413c9225b32a9ed932c061a49cf9734420d,530fca2f52bfd43ca6876cfd2b46f6e6866af5c65bbc726b1873b606ce57b36e
realworld_completed,realworld24,rt_twitter_copen,SASB-candidate,sasb,20260513,1029,213,62.61321671525753,0.7085011084864652,0.20106085431758344,0.20106085431758344,0.7317080360346854,0.9782339278225654,0.0,0,0,0,0,c627a296af3045ec8d4bcc9ffffabe685a0dab8796c6020dfc8211fa5ec7c271,530fca2f52bfd43ca6876cfd2b46f6e6866af5c65bbc726b1873b606ce57b36e
realworld_completed,realworld24,rt_twitter_copen,Structure-matched-candidate,structure_matched,20260513,1029,213,61.31778425655977,0.6962771885774338,0.20734776795398455,0.20734776795398455,0.7142508487661289,0.981178191522728,0.0,63096,0,0,0,127f5a617081175dc6298902deb21f33d8be1871593ad33e15d484eb264ab120,530fca2f52bfd43ca6876cfd2b46f6e6866af5c65bbc726b1873b606ce57b36e
realworld_completed,realworld24,soc_dolphins,Random-size-matched-candidate,random_size_matched,20260513,159,64,33.36477987421384,0.9237940001393372,0.2023160228849219,0.2023160228849219,0.30010976402427825,0.7458205850141036,0.04939727463312368,0,0,0,0,2c9c293bb538f76f68b4f1e00abaa82ab9fe23f548cb8b6b708cbb66f0991837,d389243c900c391b360c6d569d699ff0bb2ae0791285008b7e0088adf625bdb6
realworld_completed,realworld24,soc_dolphins,SASB-candidate,sasb,20260513,159,64,33.528301886792455,0.9251146810791412,0.23990365616881112,0.23990365616881112,0.2965843864277922,0.7612963901190442,0.0,0,0,0,0,479f0682428f5c0dca0ad143569aead2b55041c99ee1acdc9d22c65165d1b5a8,d389243c900c391b360c6d569d699ff0bb2ae0791285008b7e0088adf625bdb6
realworld_completed,realworld24,soc_dolphins,Structure-matched-candidate,structure_matched,20260513,159,64,33.84905660377358,0.9247710354435863,0.23755764740704333,0.23755764740704333,0.2962721163837058,0.7598563991364327,0.0,5382,0,0,0,8d8951eaac6a453101c6c79023dc20df1ae66b266b700d5f957ebba3aa49ce3f,d389243c900c391b360c6d569d699ff0bb2ae0791285008b7e0088adf625bdb6
realworld_completed,realworld24,soc_wiki_vote,Random-size-matched-candidate,random_size_matched,20260513,2914,367,155.61015785861358,0.3903066217998816,0.20706881107504324,0.20706881107504324,0.2002836408617994,0.6707749303187455,0.4871263586033024,0,0,0,0,df234c48e3808c7ed0fb3baa854e4d32177dbb9b7324964bdb1dfe6eafb39a11,5a56b75923e6e0b332cb820771150702e8954954e3be3067ec26c5da4a406c58
realworld_completed,realworld24,soc_wiki_vote,SASB-candidate,sasb,20260513,2914,367,142.17433081674673,0.49111733335331387,0.5094981549308638,0.5094981549308638,0.24621644476693214,0.7898998675836295,0.0,0,0,0,0,f8f07c7ece00ed91a39f493016584d82059dba3c0455230b952578e9a7215bf2,5a56b75923e6e0b332cb820771150702e8954954e3be3067ec26c5da4a406c58
realworld_completed,realworld24,soc_wiki_vote,Structure-matched-candidate,structure_matched,20260513,2914,367,141.46396705559368,0.4841384351436298,0.4959652979802788,0.4959652979802788,0.24274714581994739,0.8044722361344121,0.0,412226,0,0,0,7d06845df25fa84281dc60c19877b936331fb774cb5bf6f6647b1ab0e346b37a,5a56b75923e6e0b332cb820771150702e8954954e3be3067ec26c5da4a406c58
realworld_completed,realworld24,web_edu,Random-size-matched-candidate,random_size_matched,20260513,6474,512,82.52934816187829,0.7228177388929423,0.1654300700208728,0.1654300700208728,0.38920730814979027,0.6641743217274318,0.13451562472399556,0,0,0,0,ce7d32901c164dc09d85c95b91d7c38a1528c46d1399fe4180429f04d3f21ae7,72344861f623be8cd534b41ea3fc5b12abc36e79af965716ee37d9a87fb350eb
realworld_completed,realworld24,web_edu,SASB-candidate,sasb,20260513,6474,512,75.92199567500772,0.7615979360782278,0.23208436282130082,0.23208436282130082,0.42357461984034656,0.6642316474863514,0.0,0,0,0,0,e7c68ae971b022c6f561150da0f117b6139bcb7acda2b20c0ba3e7627f1cf5cb,72344861f623be8cd534b41ea3fc5b12abc36e79af965716ee37d9a87fb350eb
realworld_completed,realworld24,web_edu,Structure-matched-candidate,structure_matched,20260513,6474,512,76.76382452888477,0.7497131976283948,0.2314131540701891,0.2314131540701891,0.4263528010532403,0.6905049795261059,0.0,496969,0,0,0,2ad3ff1b8852c51fd8e93d9c968d09b9c919516dc607a1c3b950c0d335e1b109,72344861f623be8cd534b41ea3fc5b12abc36e79af965716ee37d9a87fb350eb
realworld_completed,realworld24,web_polblogs,Random-size-matched-candidate,random_size_matched,20260513,2280,309,134.6421052631579,0.36476139581978473,0.2847482776216614,0.2847482776216614,0.19521298401898737,0.8085911322588984,0.5272294606405251,0,0,0,0,57853837ed346631cc6b2b324bf9e2b41c35c1ad874d99a81f0b6b5093316e3a,3952b4144b7bdf18dec69e0c54d7a4beea99dcbe6fec9bc83454172b8275e649
realworld_completed,realworld24,web_polblogs,SASB-candidate,sasb,20260513,2280,309,156.13377192982455,0.4339711659082512,0.4721358727238153,0.4721358727238153,0.24378002953599062,0.9084400168626336,0.0,0,0,0,0,aa087b7a3f6fecbdfe3bd4b98e7f1183f7f2fc756cac22a1bace1737e924d9ca,3952b4144b7bdf18dec69e0c54d7a4beea99dcbe6fec9bc83454172b8275e649
realworld_completed,realworld24,web_polblogs,Structure-matched-candidate,structure_matched,20260513,2280,309,148.334649122807,0.4285832585757245,0.5457539304088909,0.5457539304088909,0.23551021268737565,0.9067864196930582,0.0,338203,0,0,0,66410bba64301788185cdf6d52351e684c30cea4bfed5e299dcd28bbd220dc81,3952b4144b7bdf18dec69e0c54d7a4beea99dcbe6fec9bc83454172b8275e649
synthetic45,synthetic45,synthetic_test_000,Random-size-matched-candidate,random_size_matched,20260513,388,98,58.69072164948454,0.5376427212362715,0.24791109852802012,0.24791109852802012,0.33078438092213797,0.9945446308747476,0.3013141801068174,0,0,0,0,5125828b6141cbb59cfb00f597a600e537f2ac13faea4911ee09bdb1de8aa880,39e4c861d83d5b3daba316c3c7149425222b0d196a794f7cfdbd5a924cb2e92b
synthetic45,synthetic45,synthetic_test_000,SASB-candidate,sasb,20260513,388,98,56.824742268041234,0.5553636063573203,0.5240937954223772,0.5240937954223772,0.34904774427819446,0.9997116416123495,0.0,0,0,0,0,b0d5428e5962878bb31ccc5d8f8943ae0f39ad3105fb8b84ce09f96f9720346e,39e4c861d83d5b3daba316c3c7149425222b0d196a794f7cfdbd5a924cb2e92b
synthetic45,synthetic45,synthetic_test_000,Structure-matched-candidate,structure_matched,20260513,388,98,59.2319587628866,0.537051953062804,0.5493114887340206,0.5493114887340206,0.32042406178402066,0.9995590262340804,0.0,22982,0,0,0,f0600faf9d07e69ffe24a899cd2cfea408f387d0efbd64d5744ab51dc323a284,39e4c861d83d5b3daba316c3c7149425222b0d196a794f7cfdbd5a924cb2e92b
synthetic45,synthetic45,synthetic_test_001,Random-size-matched-candidate,random_size_matched,20260513,1010,169,86.15049504950495,0.5100208050186374,0.15705277373071297,0.15705277373071297,0.17868816471541085,0.42393376952198014,0.41646712616309883,0,0,0,0,205c685f712434e6615d76f5dcbe06ddc605fa7993605fdad43e980f87ad8af5,3f98cd5e46373c465d65e3563bd09c3e616d387b76cb8f9de074f817b8a7e53a
synthetic45,synthetic45,synthetic_test_001,SASB-candidate,sasb,20260513,1010,169,96.0029702970297,0.45426688008534793,0.42241433665213185,0.42241433665213185,0.1884660528456957,0.7396955308983397,0.0,0,0,0,0,97be54dc1b2dadbab17415b62b7f6e839bbff59e268733529754e94fdeae8e17,3f98cd5e46373c465d65e3563bd09c3e616d387b76cb8f9de074f817b8a7e53a
synthetic45,synthetic45,synthetic_test_001,Structure-matched-candidate,structure_matched,20260513,1010,169,89.4881188118812,0.4816812414363634,0.40793610179314177,0.40793610179314177,0.18250725055328698,0.7081432781910926,0.0,90383,0,0,0,684bd1e5af1290adf7b0b453c00802a1cbf248f87fc3b42d2abcf1c52ff9e0f7,3f98cd5e46373c465d65e3563bd09c3e616d387b76cb8f9de074f817b8a7e53a
synthetic45,synthetic45,synthetic_test_002,Random-size-matched-candidate,random_size_matched,20260513,208,65,31.447115384615383,0.8412503131927365,0.2594474407036657,0.2594474407036657,0.3371949840115891,0.9836438447072158,0.11261980707593687,0,0,0,0,e816d1e1f635ca1937fc3d783489a94e733ab97e7e058ad89c5ba09611e4bb8b,dc3f45108aab842625ba407d285965ed6df1f2a497b407cd03471c1e3d8227ea
synthetic45,synthetic45,synthetic_test_002,SASB-candidate,sasb,20260513,208,65,31.533653846153847,0.792954220209342,0.3688165360609053,0.3688165360609053,0.34594185461800914,0.9910014571792084,0.0,0,0,0,0,0f19d6606b058884280d35684e7264c9369abdab453793e123a8ade8ab631672,dc3f45108aab842625ba407d285965ed6df1f2a497b407cd03471c1e3d8227ea
synthetic45,synthetic45,synthetic_test_002,Structure-matched-candidate,structure_matched,20260513,208,65,31.216346153846153,0.7819764905203308,0.39303975686671744,0.39303975686671744,0.3342977746159325,0.9923454427965276,0.0,6493,0,0,0,613b997e827e86cb6e9cdce39bbbb370526c07f333cf4ac8a00df2879698636d,dc3f45108aab842625ba407d285965ed6df1f2a497b407cd03471c1e3d8227ea
synthetic45,synthetic45,synthetic_test_003,Random-size-matched-candidate,random_size_matched,20260513,1123,180,118.11843276936777,0.31165336816172956,0.41991921384445235,0.41991921384445235,0.12439638318941258,0.9793648198730057,0.4160652615559874,0,0,0,0,33fd7a80f0ecd57565deefb827d50d099700beee4315780a050dd06c288fc6e2,297d85e1c620a4a476baeb7147f8e001c3086197bd0577ba0e34c022353cdb79
synthetic45,synthetic45,synthetic_test_003,SASB-candidate,sasb,20260513,1123,180,111.2226179875334,0.37784455319899957,0.7428462383405947,0.7428462383405947,0.1745309970952573,0.9961554160136716,0.0,0,0,0,0,fb2ff80e3577d1e1e1637c4204c297d0d3ec080db36005fc74e6d73e5e05b69a,297d85e1c620a4a476baeb7147f8e001c3086197bd0577ba0e34c022353cdb79
synthetic45,synthetic45,synthetic_test_003,Structure-matched-candidate,structure_matched,20260513,1123,180,112.30721282279609,0.36455057704178095,0.7647688639910312,0.7647688639910312,0.15256818967620708,0.9966444431971595,0.0,126121,0,0,0,278742ecb1b7be6642549c102aff5ad7ecf8d80ebc70acf3ac859580555d755a,297d85e1c620a4a476baeb7147f8e001c3086197bd0577ba0e34c022353cdb79
synthetic45,synthetic45,synthetic_test_004,Random-size-matched-candidate,random_size_matched,20260513,204,67,36.82843137254902,0.7793331236927492,0.20371175634653935,0.20371175634653935,0.5065277192353034,0.995646144120581,0.16254558938931193,0,0,0,0,c551661b4f2cf77c21cb5b97b595be3a456cbc2c84f47b6080d61f1d1c4ee242,4bbc289f4cac08c2b8feddcc7babb352cd4a5447245490479af4bda1926960ae
synthetic45,synthetic45,synthetic_test_004,SASB-candidate,sasb,20260513,204,67,36.279411764705884,0.7520559397267849,0.35415503572617807,0.35415503572617807,0.504388144772314,0.9977591422423787,0.0,0,0,0,0,3f28b170e18a14781e89d1a47f994e76288bc585e033dc9bee2a1980967c04ab,4bbc289f4cac08c2b8feddcc7babb352cd4a5447245490479af4bda1926960ae
synthetic45,synthetic45,synthetic_test_004,Structure-matched-candidate,structure_matched,20260513,204,67,36.11764705882353,0.7674380037958937,0.35034762888049714,0.35034762888049714,0.5034427730983535,0.9971135715140873,0.0,7368,0,0,0,97fbaa53a0c300cb50e6300e9bba0a2bd3dfd511d3db1f48ae32b21991364d28,4bbc289f4cac08c2b8feddcc7babb352cd4a5447245490479af4bda1926960ae
synthetic45,synthetic45,synthetic_test_005,Random-size-matched-candidate,random_size_matched,20260513,767,147,91.85788787483703,0.40408467950293536,0.2354724588522916,0.2354724588522916,0.2177652471363284,0.9520108214081329,0.45104331679278575,0,0,0,0,49e86e72c530dbac5cc4b8f5f1b6870cf0d09938a38c8c2827e1920b1b527983,f0cf3383de8f7e709e6f71222e57ef11a9acc6499badcbcdd9be33213e1eada7
synthetic45,synthetic45,synthetic_test_005,SASB-candidate,sasb,20260513,767,147,86.73272490221643,0.46022444682639657,0.5934493753788657,0.5934493753788657,0.216454740072449,0.9952298215035518,0.0,0,0,0,0,233a876e16d225867ca42da50c8bba9453cdc606f627ce17d7849f753c148cf1,f0cf3383de8f7e709e6f71222e57ef11a9acc6499badcbcdd9be33213e1eada7
synthetic45,synthetic45,synthetic_test_005,Structure-matched-candidate,structure_matched,20260513,767,147,89.5071707953064,0.43532632915821506,0.6160249715637891,0.6160249715637891,0.21138269646588728,0.999007275909225,0.0,68652,0,0,0,e87ce454f22770d357175af2f6c5ad755cefc84a398ede66b8ae175180e240b6,f0cf3383de8f7e709e6f71222e57ef11a9acc6499badcbcdd9be33213e1eada7
synthetic45,synthetic45,synthetic_test_006,Random-size-matched-candidate,random_size_matched,20260513,206,67,20.29126213592233,0.9414909683883299,0.18300016192089547,0.18300016192089547,0.4274837581804835,0.9415550241954169,0.02980278714547298,0,0,0,0,9f8fd128d2b5310cafdfd0b03e66058b665176f8c98e1a2aa4acb9c04bf8ae0a,ad61278342183911cd6f5b01b8419866ab8083c10d3aa6d25e4743ccb3320fbb
synthetic45,synthetic45,synthetic_test_006,SASB-candidate,sasb,20260513,206,67,21.781553398058254,0.9163829753233034,0.18346091757064883,0.18346091757064883,0.41055950594587104,0.9328002572542157,0.0,0,0,0,0,09be8c1eb2a51085aef320450903b3e2f1556d73ca98b4c71ebfcc90ccb1533a,ad61278342183911cd6f5b01b8419866ab8083c10d3aa6d25e4743ccb3320fbb
synthetic45,synthetic45,synthetic_test_006,Structure-matched-candidate,structure_matched,20260513,206,67,20.54854368932039,0.9312163721932699,0.19363823923607354,0.19363823923607354,0.4027999280278872,0.9403612496093421,0.0,4233,0,0,0,77baf9d543ff5606e5cc840d6468d56cf904c3a9050ca6802076f472ef313602,ad61278342183911cd6f5b01b8419866ab8083c10d3aa6d25e4743ccb3320fbb
synthetic45,synthetic45,synthetic_test_007,Random-size-matched-candidate,random_size_matched,20260513,661,129,85.96217851739789,0.38788932396746423,0.39131358407083217,0.39131358407083217,0.15666171726110706,0.9839690456804776,0.3926529927520672,0,0,0,0,ea68fe38f8ae2e1e3746fab109324650d7a1d958f34904c8ccf691f48b208427,3a2fc6171ac58a7d77db2d4fb3055242835d75b11798b0dc609638805177ca44
synthetic45,synthetic45,synthetic_test_007,SASB-candidate,sasb,20260513,661,129,81.04236006051437,0.43563317716305155,0.6753712453216617,0.6753712453216617,0.20607396753981713,0.9993489586158194,0.0,0,0,0,0,14979930ff74b749720ce023b4ec029d37d399ec75ebefe33747164894277a71,3a2fc6171ac58a7d77db2d4fb3055242835d75b11798b0dc609638805177ca44
synthetic45,synthetic45,synthetic_test_007,Structure-matched-candidate,structure_matched,20260513,661,129,82.38880484114978,0.425971892641834,0.7213595464683232,0.7213595464683232,0.18356535326235887,0.9994233058657914,0.0,54459,0,0,0,e07bbbd9186404c5c70972b81358fc07bf271bffa74297a1070ddc10cb115e43,3a2fc6171ac58a7d77db2d4fb3055242835d75b11798b0dc609638805177ca44
synthetic45,synthetic45,synthetic_test_008,Random-size-matched-candidate,random_size_matched,20260513,325,89,43.44,0.7297187956621349,0.19273913821346017,0.19273913821346017,0.4033481144123362,0.9700905941851371,0.17948497058974927,0,0,0,0,b4fe0b42a02b47b6d9c5a94e117cd70f07541b086343e3189b9ce85c727e182a,5cb35e833fc5b182891b87229dcc3ff2718f0d9b567a58dd961f5419833d0e3e
synthetic45,synthetic45,synthetic_test_008,SASB-candidate,sasb,20260513,325,89,45.13230769230769,0.681477059422618,0.3262797484163414,0.3262797484163414,0.3918209123210802,0.9905250023610828,0.0,0,0,0,0,c8c74aa37e1c610a57ed125373e62ee7a11ac60e9f7ced03f061f3e56e20a6db,5cb35e833fc5b182891b87229dcc3ff2718f0d9b567a58dd961f5419833d0e3e
synthetic45,synthetic45,synthetic_test_008,Structure-matched-candidate,structure_matched,20260513,325,89,42.95384615384615,0.7121003974334222,0.3471567529165008,0.3471567529165008,0.39015127419801504,0.9876535925819317,0.0,13960,0,0,0,42a047a640762eddf7278b5ab4f5df459bbabfa22134e4709df633264fa21523,5cb35e833fc5b182891b87229dcc3ff2718f0d9b567a58dd961f5419833d0e3e
synthetic45,synthetic45,synthetic_test_009,Random-size-matched-candidate,random_size_matched,20260513,348,97,48.939655172413794,0.6540594736231088,0.21107868839569305,0.21107868839569305,0.4983010581248416,0.9979842231581287,0.2485512873119515,0,0,0,0,01b36e8ae880e9857c23270028c8f9767a3515f37b0abeea2d1b7ac99288e262,f3b7b0094cb7054dc2659cb658631011f52f4f3a19b352b7a4e22b04adee5020
synthetic45,synthetic45,synthetic_test_009,SASB-candidate,sasb,20260513,348,97,47.12643678160919,0.6701670118528759,0.42355310763361587,0.42355310763361587,0.47544928482258975,0.9973028903780045,0.0,0,0,0,0,4e545e6b40469f4a575518ce1d390dbac80ae5f7fbd2263722f92e1d6edc10d7,f3b7b0094cb7054dc2659cb658631011f52f4f3a19b352b7a4e22b04adee5020
synthetic45,synthetic45,synthetic_test_009,Structure-matched-candidate,structure_matched,20260513,348,97,47.6867816091954,0.6729864013158466,0.4141348744569638,0.4141348744569638,0.4692331178611762,0.9887855436907658,0.0,16595,0,0,0,65e788bae666b17e92141d39dc47035bff672f1871d51a92a251696f1dd72c7f,f3b7b0094cb7054dc2659cb658631011f52f4f3a19b352b7a4e22b04adee5020
synthetic45,synthetic45,synthetic_test_010,Random-size-matched-candidate,random_size_matched,20260513,220,69,33.55909090909091,0.7910457454711614,0.23420147018589257,0.23420147018589257,0.3760879528697966,0.9753837642676986,0.14526233601828764,0,0,0,0,c43938e08fe8642f6b512032c10cfa46f184b6b4a3aebbc3567cb67aba1d8bf6,69705aa37262da979baf8c42bccd182ce199164b445c669c8da34376a6f09e3c
synthetic45,synthetic45,synthetic_test_010,SASB-candidate,sasb,20260513,220,69,33.80909090909091,0.7620903760005796,0.37580952564826037,0.37580952564826037,0.3953226242855937,0.9851773651144197,0.0,0,0,0,0,b80e4eb23d4d9fc3320c6a09e4188b6d8f2530d495fd9f5dbeb0896f16c37972,69705aa37262da979baf8c42bccd182ce199164b445c669c8da34376a6f09e3c
synthetic45,synthetic45,synthetic_test_010,Structure-matched-candidate,structure_matched,20260513,220,69,32.69090909090909,0.8050409438968439,0.3785950644650693,0.3785950644650693,0.3838993549276942,0.97634103645075,0.0,7192,0,0,0,a16262c1e543ff4d431ad7c66fa700b26b1856c7144dfe6c245208a5fecc14fd,69705aa37262da979baf8c42bccd182ce199164b445c669c8da34376a6f09e3c
synthetic45,synthetic45,synthetic_test_011,Random-size-matched-candidate,random_size_matched,20260513,1098,179,94.19398907103825,0.46609588507686506,0.16251911982398257,0.16251911982398257,0.13353352084150383,0.792904523261575,0.30913942983615156,0,0,0,0,f75f5c3af5f3ed78c0a3a6d0859c321383f6027b63e60f874fb03736e21baf9b,f3c674a551be0e0b8b48845e0da0be44c7d2977337f50da7ebf7de2dac84a963
synthetic45,synthetic45,synthetic_test_011,SASB-candidate,sasb,20260513,1098,179,106.12750455373406,0.42102844403805806,0.3039493596048489,0.3039493596048489,0.16960043809461103,0.9879499886850468,0.0,0,0,0,0,0a6b290f6f6123006b93ed1ab89ad7b09a43fe8723e84dcd93b838752c61f884,f3c674a551be0e0b8b48845e0da0be44c7d2977337f50da7ebf7de2dac84a963
synthetic45,synthetic45,synthetic_test_011,Structure-matched-candidate,structure_matched,20260513,1098,179,109.87978142076503,0.3925484934790244,0.30145686253826076,0.30145686253826076,0.159730584101968,0.9910776396293175,0.0,120648,0,0,0,b3f89808a19cd619f19a8b39622e2cbbcbe562c4710ca7ea7c7956e080428ec0,f3c674a551be0e0b8b48845e0da0be44c7d2977337f50da7ebf7de2dac84a963
synthetic45,synthetic45,synthetic_test_012,Random-size-matched-candidate,random_size_matched,20260513,443,110,68.55079006772009,0.49807230732677704,0.2559703852604743,0.2559703852604743,0.36470128154440057,0.9982259276903781,0.3525457410524396,0,0,0,0,32c540f33ddee1cb08259721ae5914794748a259ebe1dfb65c8b60fd17bafb15,2c6b14cd92fd9a0b714d1112a9a32c0cb006c87d145b6343ec3f470c4773553a
synthetic45,synthetic45,synthetic_test_012,SASB-candidate,sasb,20260513,443,110,63.73363431151242,0.5502375801326319,0.5295363533482225,0.5295363533482225,0.38196390224261006,1.0,0.0,0,0,0,0,2b1c8a4ff0e8185f4c7f498bc45b76d4436ad56d70c90020ad9f0ee49472ef4c,2c6b14cd92fd9a0b714d1112a9a32c0cb006c87d145b6343ec3f470c4773553a
synthetic45,synthetic45,synthetic_test_012,Structure-matched-candidate,structure_matched,20260513,443,110,65.02031602708804,0.5427333655276884,0.5522303917574538,0.5522303917574538,0.35820377633055334,1.0,0.0,28804,0,0,0,11ae34b6ea6e185827e9028beeddb7f93a9acb1bc2e9959bb19865c5737dd1b1,2c6b14cd92fd9a0b714d1112a9a32c0cb006c87d145b6343ec3f470c4773553a
synthetic45,synthetic45,synthetic_test_013,Random-size-matched-candidate,random_size_matched,20260513,294,86,21.421768707482993,0.8854693564200672,0.1337259641636114,0.1337259641636114,0.3681327128948559,0.8771625119924997,0.07260342045651924,0,0,0,0,44092a68170fc9d777fe1824ca3d16cf1958e9cb1ac5c8f98b4d9246a87bd724,cbbc0b58cf38a7f632206144f4b1bbed2dc67196e0e50b321f6adff3db2c429d
synthetic45,synthetic45,synthetic_test_013,SASB-candidate,sasb,20260513,294,86,20.472789115646258,0.8864577969816657,0.17544126019045864,0.17544126019045864,0.3676079684905547,0.919202122264828,0.0,0,0,0,0,d5c9a3d4d950783db536df599baac262354f4575a72bff2a6810f97615c6ad28,cbbc0b58cf38a7f632206144f4b1bbed2dc67196e0e50b321f6adff3db2c429d
synthetic45,synthetic45,synthetic_test_013,Structure-matched-candidate,structure_matched,20260513,294,86,20.775510204081634,0.8910916940627668,0.17283249604357862,0.17283249604357862,0.3657305022135467,0.9212197265300902,0.0,6108,0,0,0,0601daea2a815fbc66ce98c961f568b2bc40bb9a6b3df10f4edb19efea5b47a4,cbbc0b58cf38a7f632206144f4b1bbed2dc67196e0e50b321f6adff3db2c429d
synthetic45,synthetic45,synthetic_test_014,Random-size-matched-candidate,random_size_matched,20260513,840,149,88.47738095238095,0.44811708203476125,0.17843702401520728,0.17843702401520728,0.2143314009898713,0.5761750930785006,0.536630722504411,0,0,0,0,ef56b37505f92f6cb391fe94110e22d297fc50ad8e9c60f4007df14ad20d51e5,27dcc01cf3045275a8e0e135db833a77648641636bce145181caa89bb244414f
synthetic45,synthetic45,synthetic_test_014,SASB-candidate,sasb,20260513,840,149,90.63809523809523,0.4183783885097777,0.5695063946696746,0.5695063946696746,0.20554003347383043,0.9468690684909078,0.0,0,0,0,0,8fda419e0381919a22f05623d302426d53895d7be65c10c920058ad1faa71594,27dcc01cf3045275a8e0e135db833a77648641636bce145181caa89bb244414f
synthetic45,synthetic45,synthetic_test_014,Structure-matched-candidate,structure_matched,20260513,840,149,93.16666666666667,0.4013554603010087,0.5589008571926194,0.5589008571926194,0.19888050688783257,0.935430264449114,0.0,78260,0,0,0,a778480cdcf035cdea23c133b5216b4140f93cc20dfcb04a5a3213461f65450a,27dcc01cf3045275a8e0e135db833a77648641636bce145181caa89bb244414f
synthetic45,synthetic45,synthetic_test_015,Random-size-matched-candidate,random_size_matched,20260513,288,79,46.229166666666664,0.6808115504674825,0.1661313872556183,0.1661313872556183,0.2506658132632163,0.9135548362709377,0.1718967834170504,0,0,0,0,30f703f00496b8617f919c3fa0df775937f606f02ebe3b09905f9ef112be288d,142e1fb42beacb4951e7be2cae6ce6ba3a48ca29ff23b67c508cf26fa600c769
synthetic45,synthetic45,synthetic_test_015,SASB-candidate,sasb,20260513,288,79,45.56597222222222,0.6854854467296372,0.29180636938251286,0.29180636938251286,0.24598091759451998,0.9723716254910898,0.0,0,0,0,0,90cf1d766f1a1c0a108d2c6c26d0185b0843568e6d8f50408008bc4078a374b1,142e1fb42beacb4951e7be2cae6ce6ba3a48ca29ff23b67c508cf26fa600c769
synthetic45,synthetic45,synthetic_test_015,Structure-matched-candidate,structure_matched,20260513,288,79,46.072916666666664,0.6883537642175219,0.22773700786488346,0.22773700786488346,0.2603133549947676,0.9623735114641669,0.0,13269,0,0,0,8f0c03db32f12df95c116a5d674ec0573cbbace51fdc8ba2fbb47f37960e25cc,142e1fb42beacb4951e7be2cae6ce6ba3a48ca29ff23b67c508cf26fa600c769
synthetic45,synthetic45,synthetic_test_016,Random-size-matched-candidate,random_size_matched,20260513,374,102,23.27005347593583,0.8793255720759311,0.12810657901915934,0.12810657901915934,0.3795754885353106,0.8836587379335146,0.08129151929600167,0,0,0,0,721c1e27a24cd9ee68a8ae26cd6e93c84675409e1ecbd968bdb950bcce16b8c8,69ebc3d4beee2d572bcca434687898e7a38a7d3cb81204a444a964a8f4af322b
synthetic45,synthetic45,synthetic_test_016,SASB-candidate,sasb,20260513,374,102,21.810160427807485,0.8905542908462752,0.17256594044454796,0.17256594044454796,0.3657787622423802,0.9235901483400363,0.0,0,0,0,0,98f7d4223032a0e3d8bef8e1095b1b838ae4996741cdcc28792a34c6408e2d1e,69ebc3d4beee2d572bcca434687898e7a38a7d3cb81204a444a964a8f4af322b
synthetic45,synthetic45,synthetic_test_016,Structure-matched-candidate,structure_matched,20260513,374,102,21.606951871657753,0.8854676310521918,0.16911672922695606,0.16911672922695606,0.3713273783752393,0.9289835800298527,0.0,8081,0,0,0,e7017c1bfb9486c14facff83c8ad2f0f68c058f1cf1102571704fc007fd0676b,69ebc3d4beee2d572bcca434687898e7a38a7d3cb81204a444a964a8f4af322b
synthetic45,synthetic45,synthetic_test_017,Random-size-matched-candidate,random_size_matched,20260513,530,110,73.07358490566038,0.42890333433727035,0.3393849107381005,0.3393849107381005,0.23103859706105445,0.9546962426403642,0.3971976497568325,0,0,0,0,76ac6e1e51f630ba13c2603600ddfcf320c8c482b64a4baec3d33f3a34b4e4dc,ed355be445b3e62351d0e7dead6b72e9a26ed78e171a8eae6f4b576f7f1430e1
synthetic45,synthetic45,synthetic_test_017,SASB-candidate,sasb,20260513,530,110,71.5,0.45329273756404553,0.64840863491458,0.64840863491458,0.2351112150962731,0.9968863747198422,0.0,0,0,0,0,50893e336ce69cb67b8666144365306e47bcac8987d0830ce09eba197d2f3da0,ed355be445b3e62351d0e7dead6b72e9a26ed78e171a8eae6f4b576f7f1430e1
synthetic45,synthetic45,synthetic_test_017,Structure-matched-candidate,structure_matched,20260513,530,110,72.44339622641509,0.44163710764514835,0.6953090967773553,0.6953090967773553,0.21755463133210598,0.9973090695440258,0.0,38395,0,0,0,faa781b397161c52e2506c62dd78c69fc83f599b28d9d7e9a43b02f6eea1f1ea,ed355be445b3e62351d0e7dead6b72e9a26ed78e171a8eae6f4b576f7f1430e1
