dataset,dataset_label,graph_id,seed,comparison,left_method,right_method,normalized_auc_left,normalized_auc_right,normalized_auc_diff,gcc_at_5pct_left,gcc_at_5pct_right,gcc_at_5pct_diff,gcc_at_10pct_left,gcc_at_10pct_right,gcc_at_10pct_diff,gcc_at_20pct_left,gcc_at_20pct_right,gcc_at_20pct_diff,gcc_at_40pct_left,gcc_at_40pct_right,gcc_at_40pct_diff,first_positive_drop_step_left,first_positive_drop_step_right,first_positive_drop_step_diff,positive_delta_gcc_rate_left,positive_delta_gcc_rate_right,positive_delta_gcc_rate_diff,conditional_mean_delta_gcc_left,conditional_mean_delta_gcc_right,conditional_mean_delta_gcc_diff,inter_community_ratio_left,inter_community_ratio_right,inter_community_ratio_diff,mean_edge_embeddedness_left,mean_edge_embeddedness_right,mean_edge_embeddedness_diff,mean_common_neighbors_left,mean_common_neighbors_right,mean_common_neighbors_diff,runtime_seconds_left,runtime_seconds_right,runtime_seconds_diff,true_source_traversal_count_left,true_source_traversal_count_right,true_source_traversal_count_diff,candidate_generation_seconds_left,candidate_generation_seconds_right,candidate_generation_seconds_diff,sampled_path_scoring_seconds_left,sampled_path_scoring_seconds_right,sampled_path_scoring_seconds_diff,model_scoring_seconds_left,model_scoring_seconds_right,model_scoring_seconds_diff,louvain_recomputes_left,louvain_recomputes_right,louvain_recomputes_diff,left_better,right_better,tie
synthetic45,synthetic45,synthetic_test_009,20260513,SASB-candidate minus Structure-matched-candidate,SASB-candidate,Structure-matched-candidate,0.4915344174503657,0.4962039576802508,-0.004669540229885083,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8693181818181818,0.7727272727272727,0.09659090909090906,86,118,-32,0.1781609195402299,0.1781609195402299,0.0,0.0160373900293255,0.0160373900293255,0.0,0.3620689655172414,0.3477011494252873,0.014367816091954089,0.0233621681757424,0.0327749297436764,-0.009412761567934,0.1063218390804597,0.1063218390804597,0.0,4.5556815000018105,6.296475199982524,-1.7407936999807134,7454,7465,-11,0.3943972003471572,2.099774499889463,-1.705377299542306,1.034075000527082,1.043321499804733,-0.009246499277651088,0.0345809003047179,0.035448900074698,-0.0008679997699801018,157,159,-2,1,0,0
synthetic45,synthetic45,synthetic_test_009,20260513,SASB-candidate minus Random-size-matched-candidate,SASB-candidate,Random-size-matched-candidate,0.4915344174503657,0.4963182471264368,-0.004783829676071105,1.0,0.9943181818181818,0.005681818181818232,1.0,0.9943181818181818,0.005681818181818232,1.0,0.9659090909090908,0.03409090909090917,0.8693181818181818,0.7840909090909091,0.08522727272727271,86,1,85,0.1781609195402299,0.1954022988505747,-0.017241379310344807,0.0160373900293255,0.0146223262032085,0.0014150638261169989,0.3620689655172414,0.2758620689655172,0.0862068965517242,0.0233621681757424,0.024541280159074,-0.0011791119833316002,0.1063218390804597,0.1063218390804597,0.0,4.5556815000018105,4.808223600004567,-0.25254210000275634,7454,7740,-286,0.3943972003471572,0.4639913001446984,-0.06959409979754122,1.034075000527082,1.0608715998532716,-0.026796599326189607,0.0345809003047179,0.0359673001803457,-0.001386399875627796,157,152,5,1,0,0
synthetic45,synthetic45,synthetic_test_009,20260513,Structure-matched-candidate minus Random-size-matched-candidate,Structure-matched-candidate,Random-size-matched-candidate,0.4962039576802508,0.4963182471264368,-0.00011428944618602221,1.0,0.9943181818181818,0.005681818181818232,1.0,0.9943181818181818,0.005681818181818232,1.0,0.9659090909090908,0.03409090909090917,0.7727272727272727,0.7840909090909091,-0.011363636363636354,118,1,117,0.1781609195402299,0.1954022988505747,-0.017241379310344807,0.0160373900293255,0.0146223262032085,0.0014150638261169989,0.3477011494252873,0.2758620689655172,0.07183908045977011,0.0327749297436764,0.024541280159074,0.0082336495846024,0.1063218390804597,0.1063218390804597,0.0,6.296475199982524,4.808223600004567,1.488251599977957,7465,7740,-275,2.099774499889463,0.4639913001446984,1.6357831997447647,1.043321499804733,1.0608715998532716,-0.01755010004853852,0.035448900074698,0.0359673001803457,-0.0005184001056476942,159,152,7,1,0,0
synthetic45,synthetic45,synthetic_test_010,20260513,SASB-candidate minus Structure-matched-candidate,SASB-candidate,Structure-matched-candidate,0.4451994434137291,0.3920454545454545,0.053153988868274604,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4591836734693877,0.3265306122448979,0.13265306122448983,60,61,-1,0.1227272727272727,0.1363636363636363,-0.0136363636363636,0.0366591080876795,0.0329931972789115,0.0036659108087679984,0.4181818181818181,0.3818181818181818,0.03636363636363632,0.0621212121212121,0.0640151515151515,-0.0018939393939393992,0.0954545454545454,0.0954545454545454,0.0,1.7280131000152323,1.9959677000006195,-0.2679545999853872,4118,4063,55,0.1520067994133569,0.5590808003034908,-0.4070740008901339,0.3407446999335661,0.3025673001538962,0.038177399779669885,0.0150493000110145,0.0150739999662619,-2.4699955247399832e-05,99,94,5,0,1,0
synthetic45,synthetic45,synthetic_test_010,20260513,SASB-candidate minus Random-size-matched-candidate,SASB-candidate,Random-size-matched-candidate,0.4451994434137291,0.3945037105751392,0.05069573283858986,1.0,0.979591836734694,0.020408163265306034,1.0,0.9591836734693876,0.0408163265306124,1.0,0.9387755102040816,0.061224489795918435,0.4591836734693877,0.3469387755102041,0.11224489795918363,60,9,51,0.1227272727272727,0.1545454545454545,-0.031818181818181815,0.0366591080876795,0.0291116446578631,0.0075474634298163985,0.4181818181818181,0.359090909090909,0.05909090909090908,0.0621212121212121,0.0581060606060606,0.004015151515151499,0.0954545454545454,0.0954545454545454,0.0,1.7280131000152323,1.6520710999902803,0.075942000024952,4118,4213,-95,0.1520067994133569,0.1669158003060147,-0.014909000892657787,0.3407446999335661,0.3122059000015724,0.028538799931993708,0.0150493000110145,0.0154353998950682,-0.0003860998840537009,99,91,8,0,1,0
synthetic45,synthetic45,synthetic_test_010,20260513,Structure-matched-candidate minus Random-size-matched-candidate,Structure-matched-candidate,Random-size-matched-candidate,0.3920454545454545,0.3945037105751392,-0.0024582560296847467,1.0,0.979591836734694,0.020408163265306034,1.0,0.9591836734693876,0.0408163265306124,1.0,0.9387755102040816,0.061224489795918435,0.3265306122448979,0.3469387755102041,-0.0204081632653062,61,9,52,0.1363636363636363,0.1545454545454545,-0.018181818181818216,0.0329931972789115,0.0291116446578631,0.0038815526210484,0.3818181818181818,0.359090909090909,0.022727272727272763,0.0640151515151515,0.0581060606060606,0.005909090909090899,0.0954545454545454,0.0954545454545454,0.0,1.9959677000006195,1.6520710999902803,0.34389660001033917,4063,4213,-150,0.5590808003034908,0.1669158003060147,0.3921649999974761,0.3025673001538962,0.3122059000015724,-0.009638599847676177,0.0150739999662619,0.0154353998950682,-0.00036139992880630106,94,91,3,1,0,0
synthetic45,synthetic45,synthetic_test_011,20260513,SASB-candidate minus Structure-matched-candidate,SASB-candidate,Structure-matched-candidate,0.7334140586189767,0.7701254346746149,-0.036711376055638234,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,684,741,-57,0.0646630236794171,0.0846994535519125,-0.02003642987249539,0.0140204865556978,0.0107038123167155,0.0033166742389823013,0.1621129326047359,0.1393442622950819,0.022768670309653988,0.1419316086665813,0.1411250129146304,0.0008065957519509115,0.5346083788706739,0.5346083788706739,0.0,37.110132200003136,84.66735760000302,-47.55722539999988,28933,30302,-1369,4.012958900246304,50.35312280029757,-46.340163900051266,8.192110499774572,8.452543100109324,-0.26043260033475235,0.2501876000023912,0.2610458000272047,-0.010858200024813469,248,234,14,1,0,0
synthetic45,synthetic45,synthetic_test_011,20260513,SASB-candidate minus Random-size-matched-candidate,SASB-candidate,Random-size-matched-candidate,0.7334140586189767,0.5452537671799966,0.18816029143898005,1.0,1.0,0.0,1.0,0.9954545454545456,0.004545454545454408,1.0,0.9954545454545456,0.004545454545454408,1.0,0.6545454545454545,0.34545454545454546,684,99,585,0.0646630236794171,0.0919854280510018,-0.027322404371584688,0.0140204865556978,0.0098559855985598,0.004164500957138001,0.1621129326047359,0.1848816029143898,-0.022768670309653904,0.1419316086665813,0.1227045369121871,0.019227071754394198,0.5346083788706739,0.5346083788706739,0.0,37.110132200003136,30.93547359999502,6.174658600008115,28933,29611,-678,4.012958900246304,3.815895500272745,0.1970633999735596,8.192110499774572,6.5821598000475205,1.609950699727051,0.2501876000023912,0.2203332003264222,0.029854399675969007,248,228,20,0,1,0
synthetic45,synthetic45,synthetic_test_011,20260513,Structure-matched-candidate minus Random-size-matched-candidate,Structure-matched-candidate,Random-size-matched-candidate,0.7701254346746149,0.5452537671799966,0.2248716674946183,1.0,1.0,0.0,1.0,0.9954545454545456,0.004545454545454408,1.0,0.9954545454545456,0.004545454545454408,1.0,0.6545454545454545,0.34545454545454546,741,99,642,0.0846994535519125,0.0919854280510018,-0.007285974499089298,0.0107038123167155,0.0098559855985598,0.0008478267181556993,0.1393442622950819,0.1848816029143898,-0.04553734061930789,0.1411250129146304,0.1227045369121871,0.018420476002443287,0.5346083788706739,0.5346083788706739,0.0,84.66735760000302,30.93547359999502,53.731884000007994,30302,29611,691,50.35312280029757,3.815895500272745,46.537227300024824,8.452543100109324,6.5821598000475205,1.8703833000618033,0.2610458000272047,0.2203332003264222,0.040712599700782476,234,228,6,0,1,0
synthetic45,synthetic45,synthetic_test_012,20260513,SASB-candidate minus Structure-matched-candidate,SASB-candidate,Structure-matched-candidate,0.6576013899104673,0.6623189692342811,-0.004717579323813781,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,188,203,-15,0.1851015801354401,0.2076749435665914,-0.022573363431151322,0.0121266100301452,0.0108085002442598,0.0013181097858853998,0.345372460496614,0.2979683972911964,0.047404063205417624,0.0229173384929592,0.0213721380199935,0.0015452004729657014,0.0474040632054176,0.0474040632054176,0.0,8.768857299990486,12.918880099983651,-4.150022799993165,11126,11407,-281,0.7792919999919832,4.680515299580293,-3.9012232995883096,1.8720680997066663,1.9328144000901373,-0.06074630038347095,0.0595443001657258,0.0623577000515069,-0.0028133998857810955,143,134,9,1,0,0
synthetic45,synthetic45,synthetic_test_012,20260513,SASB-candidate minus Random-size-matched-candidate,SASB-candidate,Random-size-matched-candidate,0.6576013899104673,0.6802254800010146,-0.022624090090547222,1.0,1.0,0.0,1.0,0.9831460674157304,0.016853932584269593,1.0,0.9550561797752808,0.04494382022471921,1.0,0.9269662921348316,0.07303370786516838,188,25,163,0.1851015801354401,0.2686230248306998,-0.08352144469525968,0.0121266100301452,0.0083561514493437,0.0037704585808014997,0.345372460496614,0.237020316027088,0.10835214446952601,0.0229173384929592,0.0206411910136515,0.0022761474793077004,0.0474040632054176,0.0474040632054176,0.0,8.768857299990486,9.432648300018627,-0.6637910000281408,11126,12235,-1109,0.7792919999919832,0.9300420997024048,-0.15075009971042164,1.8720680997066663,1.9926260002248453,-0.12055790051817894,0.0595443001657258,0.064111900224816,-0.004567600059090196,143,108,35,1,0,0
synthetic45,synthetic45,synthetic_test_012,20260513,Structure-matched-candidate minus Random-size-matched-candidate,Structure-matched-candidate,Random-size-matched-candidate,0.6623189692342811,0.6802254800010146,-0.01790651076673344,1.0,1.0,0.0,1.0,0.9831460674157304,0.016853932584269593,1.0,0.9550561797752808,0.04494382022471921,1.0,0.9269662921348316,0.07303370786516838,203,25,178,0.2076749435665914,0.2686230248306998,-0.06094808126410836,0.0108085002442598,0.0083561514493437,0.0024523487949161,0.2979683972911964,0.237020316027088,0.06094808126410839,0.0213721380199935,0.0206411910136515,0.000730947006341999,0.0474040632054176,0.0474040632054176,0.0,12.918880099983651,9.432648300018627,3.486231799965024,11407,12235,-828,4.680515299580293,0.9300420997024048,3.750473199877888,1.9328144000901373,1.9926260002248453,-0.05981160013470799,0.0623577000515069,0.064111900224816,-0.0017542001733091006,134,108,26,1,0,0
synthetic45,synthetic45,synthetic_test_013,20260513,SASB-candidate minus Structure-matched-candidate,SASB-candidate,Structure-matched-candidate,0.1802489703364339,0.1745568975889675,0.005692072747466387,1.0,1.0,0.0,0.8639455782312925,0.8095238095238095,0.05442176870748294,0.2108843537414966,0.1972789115646258,0.013605442176870819,0.0476190476190476,0.0476190476190476,0.0,16,19,-3,0.0816326530612244,0.0850340136054421,-0.0034013605442177047,0.0413832199546485,0.0397278911564625,0.001655328798186001,0.3503401360544217,0.3163265306122449,0.0340136054421768,0.2471655328798185,0.2482993197278911,-0.0011337868480726099,0.3639455782312925,0.3639455782312925,0.0,1.514197599986801,1.8826429000182543,-0.36844530003145337,3275,3361,-86,0.1146725998551119,0.5543691994971596,-0.43969659964204766,0.2695331998984329,0.2575254997063894,0.012007700192043502,0.0131397001969162,0.0130837000906467,5.60001062694989e-05,149,149,0,0,1,0
synthetic45,synthetic45,synthetic_test_013,20260513,SASB-candidate minus Random-size-matched-candidate,SASB-candidate,Random-size-matched-candidate,0.1802489703364339,0.1892729881068073,-0.0090240177703734,1.0,1.0,0.0,0.8639455782312925,1.0,-0.13605442176870752,0.2108843537414966,0.1904761904761904,0.0204081632653062,0.0476190476190476,0.0476190476190476,0.0,16,34,-18,0.0816326530612244,0.0816326530612244,0.0,0.0413832199546485,0.0413832199546485,0.0,0.3503401360544217,0.3401360544217687,0.010204081632653017,0.2471655328798185,0.2457482993197279,0.0014172335600906028,0.3639455782312925,0.3639455782312925,0.0,1.514197599986801,1.5521362000145018,-0.037938600027700886,3275,3365,-90,0.1146725998551119,0.1388406998303253,-0.024168099975213395,0.2695331998984329,0.2850767998024821,-0.015543599904049188,0.0131397001969162,0.0135646001144777,-0.00042489991756150015,149,149,0,1,0,0
synthetic45,synthetic45,synthetic_test_013,20260513,Structure-matched-candidate minus Random-size-matched-candidate,Structure-matched-candidate,Random-size-matched-candidate,0.1745568975889675,0.1892729881068073,-0.014716090517839786,1.0,1.0,0.0,0.8095238095238095,1.0,-0.19047619047619047,0.1972789115646258,0.1904761904761904,0.006802721088435382,0.0476190476190476,0.0476190476190476,0.0,19,34,-15,0.0850340136054421,0.0816326530612244,0.0034013605442177047,0.0397278911564625,0.0413832199546485,-0.001655328798186001,0.3163265306122449,0.3401360544217687,-0.02380952380952378,0.2482993197278911,0.2457482993197279,0.0025510204081632126,0.3639455782312925,0.3639455782312925,0.0,1.8826429000182543,1.5521362000145018,0.3305067000037525,3361,3365,-4,0.5543691994971596,0.1388406998303253,0.41552849966683425,0.2575254997063894,0.2850767998024821,-0.02755130009609269,0.0130837000906467,0.0135646001144777,-0.00048090002383099906,149,149,0,1,0,0
synthetic45,synthetic45,synthetic_test_014,20260513,SASB-candidate minus Structure-matched-candidate,SASB-candidate,Structure-matched-candidate,0.7703975340136054,0.7949865362811792,-0.024589002267573767,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,600,608,-8,0.0583333333333333,0.075,-0.016666666666666698,0.0202866861030126,0.0157785336356764,0.004508152467336199,0.3107142857142857,0.3071428571428571,0.0035714285714286143,0.2154790249433106,0.2137509448223734,0.0017280801209371977,0.9273809523809524,0.9273809523809524,0.0,21.101867599994875,41.73639870001352,-20.63453110001864,22377,23273,-896,2.6633610996359494,22.75074830002268,-20.08738720038673,4.834873200015863,4.996058799675666,-0.1611855996598024,0.1651781991531606,0.1721136995183769,-0.006935500365216313,206,193,13,1,0,0
synthetic45,synthetic45,synthetic_test_014,20260513,SASB-candidate minus Random-size-matched-candidate,SASB-candidate,Random-size-matched-candidate,0.7703975340136054,0.7089817176870747,0.0614158163265307,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,600,483,117,0.0583333333333333,0.069047619047619,-0.010714285714285697,0.0202866861030126,0.0171387520525451,0.0031479340504674998,0.3107142857142857,0.2892857142857143,0.021428571428571408,0.2154790249433106,0.2037293427471998,0.011749682196110778,0.9273809523809524,0.9273809523809524,0.0,21.101867599994875,20.57567270001164,0.5261948999832349,22377,22518,-141,2.6633610996359494,2.76389680072316,-0.10053570108721077,4.834873200015863,4.565379799547372,0.269493400468491,0.1651781991531606,0.1560782001179177,0.00909999903524289,206,197,9,0,1,0
synthetic45,synthetic45,synthetic_test_014,20260513,Structure-matched-candidate minus Random-size-matched-candidate,Structure-matched-candidate,Random-size-matched-candidate,0.7949865362811792,0.7089817176870747,0.08600481859410447,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,608,483,125,0.075,0.069047619047619,0.005952380952381001,0.0157785336356764,0.0171387520525451,-0.0013602184168686991,0.3071428571428571,0.2892857142857143,0.017857142857142794,0.2137509448223734,0.2037293427471998,0.01002160207517358,0.9273809523809524,0.9273809523809524,0.0,41.73639870001352,20.57567270001164,21.160726000001876,23273,22518,755,22.75074830002268,2.76389680072316,19.98685149929952,4.996058799675666,4.565379799547372,0.4306790001282934,0.1721136995183769,0.1560782001179177,0.016035499400459202,193,197,-4,0,1,0
